cell_nm	8_35	8_36	8_37	8_38	8_39	8_40	8_41	8_42	8_43	8_44	8_45	8_46	8_47	8_48	8_49	8_50	8_51	8_52	8_53	8_54	8_55	8_56	8_57	8_58	8_59	8_60	8_61	8_62	8_63	8_64	8_65	8_66	8_67	8_68	8_69	8_70	8_71	8_72	8_73	8_74	8_75	8_76	8_77	8_78	8_79	8_80	8_81	8_82	8_83	8_84	8_85	8_86	8_87	8_88	8_89	8_90	8_91	8_92	8_93	8_94	8_95	8_96	8_97	8_98	8_99	8_100	8_101	8_102	8_103	8_104	8_105	8_106	8_107	8_108	8_109	8_110	8_111	8_112	8_113	8_114	8_115	8_116	8_117	8_118	8_119	8_120	8_121	8_122	8_123	8_124	8_125	8_126	8_127	8_128	8_129	8_130	8_131	8_132	8_133	8_134	8_135	8_136
1CDU_214	0.543354515535	0.51437560804	0.511270725094	0.525760178841	0.50920080313	0.522655295895	0.494711349382	0.499886154292	0.486431661526	0.494711349382	0.468837324833	0.517480490985	0.490571505454	0.495746310364	0.492641427418	0.48332677858	0.510235764112	0.49885119331	0.520585373931	0.518515451967	0.553704125354	0.538179710625	0.507130881166	0.524725217859	0.511270725094	0.526795139823	0.521620334913	0.50920080313	0.545424437499	0.492641427418	0.48850158349	0.474012129743	0.531969944733	0.505060959202	0.465732441887	0.447103144211	0.42019415868	0.482291817598	0.42019415868	0.401564861005	0.429508807518	0.396390056095	0.390180290203	0.365341226636	0.35188673387	0.347746889942	0.313593177537	0.300138684772	0.343607046014	0.316698060483	0.294963879862	0.312558216555	0.319802943429	0.274264660222	0.250460557637	0.304278528699	0.276334582186	0.304278528699	0.302208606736	0.318767982447	0.300138684772	0.274264660222	0.276334582186	0.256670323529	0.319802943429	0.329117592267	0.342572085032	0.345676967978	0.374655875473	0.378795719401	0.385005485293	0.363271304672	0.423299041626	0.364306265654	0.387075407257	0.391215251185	0.463662519923	0.486431661526	0.575438305976	0.638570925876	0.65099045766	0.662375028461	0.677899443191	0.675829521227	0.594067603651	0.628221316056	0.706878350686	0.707913311668	0.602347291507	0.56715861812	0.457452754031	0.342572085032	0.306348450663	0.205957235412	0.139719732566	0.0755521516839	0.101426176233	0.0879716834675	0.0134544927656	0.0175943366935	0.0134544927656	0.00103496098197
1CDU_215	0.639691420497	0.609775503319	0.597681834673	0.572221479629	0.586224674903	0.556308757726	0.588770710408	0.586224674903	0.568402426372	0.59004372816	0.5276658583	0.556945266602	0.538486509194	0.598318343549	0.568402426372	0.55885479323	0.574131006257	0.558218284354	0.560127810982	0.602773905682	0.575404024009	0.595135799169	0.582405621646	0.576040532885	0.603410414558	0.616777100957	0.641600947125	0.633326331736	0.598954852425	0.57858656839	0.583042130523	0.621869171966	0.552489704469	0.556945266602	0.529575384929	0.506661065389	0.482473728096	0.467197515069	0.446829231034	0.442373668901	0.448738757662	0.395908520944	0.406729171838	0.376813254661	0.360900532758	0.321436982439	0.310616331545	0.299159171775	0.281336923243	0.290884556385	0.241236864048	0.241236864048	0.224687633269	0.234235266411	0.208774911366	0.20813840249	0.213230473499	0.224051124393	0.214503491251	0.211320946871	0.187770118454	0.213866982375	0.211320946871	0.209411420242	0.228506686526	0.239963846296	0.238054319667	0.258422603703	0.241236864048	0.283882958748	0.268606745721	0.243146390676	0.30488775166	0.312525858173	0.28197343212	0.318890946934	0.33098461558	0.347533846359	0.366629112643	0.364083077139	0.403546627458	0.380632307918	0.3704481659	0.388270414431	0.355808461749	0.357081479501	0.310616331545	0.341168757598	0.394635503192	0.392725976564	0.323346509067	0.330348106704	0.280063905491	0.246328935057	0.204319349233	0.149579585887	0.116481124329	0.133030355108	0.0814731361429	0.0432826035759	0.0222778106641	0.010820650894
1CDU_216	0.63457614324	0.548471945365	0.580318703483	0.572062136564	0.524881754167	0.568523607884	0.594472818202	0.581498213043	0.6239605572	0.638114671919	0.601549875562	0.582677722603	0.614524480721	0.62631957632	0.646371238839	0.682936035197	0.707705735955	0.664063882238	0.694731130796	0.705346716835	0.767860723511	0.78555336691	0.744270532313	0.753706608792	0.798527972069	0.765501704391	0.736013965393	0.721859850674	0.797348462509	0.700628678595	0.731295927153	0.672320449157	0.736013965393	0.731295927153	0.652268786639	0.639294181479	0.572062136564	0.539035868886	0.544933416685	0.522522735047	0.523702244607	0.47888088133	0.443495594532	0.417546384213	0.393956193015	0.351493848858	0.31728807162	0.273646217903	0.265389650983	0.259492103183	0.248876517144	0.259492103183	0.215850249466	0.218209268586	0.207593682547	0.16277231927	0.16277231927	0.15687477147	0.15333624279	0.135643599391	0.113232917753	0.122668994232	0.145079675871	0.121489484672	0.121489484672	0.112053408193	0.140361637631	0.100258312594	0.101437822154	0.103796841273	0.122668994232	0.122668994232	0.136823108951	0.15451575235	0.15805428103	0.168669867069	0.207593682547	0.191080548708	0.188721529588	0.222927306826	0.187542020028	0.182823981788	0.176926433989	0.16041330015	0.178105943549	0.167490357509	0.188721529588	0.15569526191	0.171028886189	0.130925561152	0.179285453109	0.0743091022753	0.103796841273	0.0837451787547	0.094360764794	0.0731295927153	0.0754886118352	0.0436418537172	0.0365647963577	0.0259492103183	0.0094360764794	0.0047180382397
1CDU_217	0.554486816793	0.511280051848	0.539055829313	0.505107656856	0.545228224305	0.52568230683	0.559630479286	0.539055829313	0.55654428179	0.51745244684	0.543170759307	0.56477414178	0.575061466767	0.548314421801	0.544199491806	0.58020512926	0.546256956804	0.551400619297	0.617239499213	0.55654428179	0.558601746788	0.562716676783	0.602837244231	0.534940899318	0.575061466767	0.532883434321	0.529797236825	0.566831606777	0.542142026809	0.552429351796	0.544199491806	0.515394981843	0.536998364315	0.458814694415	0.515394981843	0.459843426914	0.455728496919	0.544199491806	0.442354974436	0.452642299423	0.432067649449	0.407378069481	0.416636661969	0.378573559517	0.392975814499	0.357998909544	0.347711584557	0.347711584557	0.367257502032	0.334338062074	0.334338062074	0.246895799685	0.297303692121	0.265412984662	0.243809602189	0.26644171716	0.252039462179	0.224263684714	0.212947627228	0.205746499738	0.190315512257	0.183114384767	0.219120022221	0.192372977255	0.178999454772	0.173855792278	0.178999454772	0.202660302242	0.202660302242	0.170769594782	0.228378614709	0.255125659675	0.236608474698	0.260269322168	0.22734988221	0.285987634635	0.268499182158	0.325079469586	0.295246227124	0.315820877097	0.268499182158	0.296274959622	0.312734679601	0.318907074593	0.30553355211	0.280843972142	0.323022004588	0.304504819612	0.272614112152	0.296274959622	0.268499182158	0.249981997181	0.191344244756	0.12550536484	0.147108747312	0.0915571923833	0.0545228224305	0.0648101474174	0.016459719979	0.0226321149711	0.0102873249869	0.0
1CDU_218	0.528006096565	0.475127724597	0.533449458385	0.500789287464	0.491457810058	0.470461985894	0.482903955769	0.492235433175	0.482903955769	0.459575262253	0.509343141753	0.526450850331	0.493013056292	0.501566910581	0.528006096565	0.528783719682	0.512453634222	0.530338965917	0.521785111628	0.511676011104	0.516341749808	0.547446674495	0.505455026167	0.576996352948	0.539670443323	0.556000528784	0.57077536801	0.555222905667	0.524895604097	0.549001920729	0.567664875541	0.528783719682	0.541225689557	0.524895604097	0.5295613428	0.551334790081	0.506232649284	0.520229865393	0.514786503573	0.528006096565	0.4797934633	0.473572478363	0.437024191855	0.439357061207	0.442467553675	0.390366804824	0.378702458067	0.367815734426	0.35848425702	0.324268839864	0.354596141434	0.309494000638	0.314937362458	0.289275799591	0.276056206599	0.252727513084	0.27838907595	0.255838005552	0.291608668943	0.248839397498	0.256615628669	0.258948498021	0.241840789443	0.24806177438	0.258170874904	0.239507920091	0.263614236724	0.268279975427	0.276833829716	0.318047854927	0.286942930239	0.293163915177	0.29782965388	0.300162523231	0.305605885052	0.356151387668	0.354596141434	0.402808774699	0.495345925644	0.430803206918	0.41913886016	0.470461985894	0.4797934633	0.552890036315	0.541225689557	0.548224297612	0.534227081503	0.497678794995	0.435468945621	0.384145819887	0.458797639136	0.354596141434	0.417583613926	0.433136076269	0.27294571413	0.178853316951	0.0855385428898	0.0847609197726	0.0528783719682	0.038881155859	0.0147748392264	0.00855385428898
1CDU_221	0.460879193569	0.43930918451	0.461598193871	0.466631195985	0.418458175752	0.436433183302	0.440747185114	0.447218187832	0.427086179376	0.450813189342	0.451532189644	0.474540199307	0.470226197495	0.480292201723	0.491796206554	0.530622222861	0.519837218332	0.529184222257	0.539250226485	0.58814224702	0.578795243094	0.555787233431	0.608274255475	0.615464258495	0.633439266044	0.639910268762	0.59533225004	0.64278626997	0.703182295337	0.603241253361	0.648538272386	0.58454724551	0.605398254267	0.580233243698	0.58454724551	0.588861247322	0.528465221955	0.492515206856	0.500424210178	0.425648178772	0.376756158238	0.371004155822	0.317079133173	0.299823125926	0.288319121094	0.235113098748	0.222171093312	0.198444083347	0.202039084856	0.175436073683	0.158180066436	0.139486058584	0.155304065228	0.125106052545	0.128701054054	0.126544053149	0.116478048921	0.111445046807	0.110726046505	0.108569045599	0.113602047713	0.115040048317	0.119354050129	0.115759048619	0.0941890395594	0.116478048921	0.12726305345	0.120792050733	0.104255043787	0.135172056772	0.111445046807	0.133734056168	0.113602047713	0.13445305647	0.13804805798	0.14164305949	0.137329057678	0.151709063718	0.162494068248	0.162494068248	0.179031075193	0.191254080327	0.200601084252	0.217138091198	0.235113098748	0.181188076099	0.175436073683	0.127982053752	0.122230051337	0.117197049223	0.0949080398614	0.114321048015	0.0690240289901	0.0625530262723	0.0524870220445	0.0409830172129	0.035231014797	0.0194130081535	0.0172560072475	0.00431400181188	0.00431400181188	0.0100660042277
1CDU_222	0.678663001548	0.72070407244	0.740569633411	0.672657134277	0.674967083227	0.749347439422	0.71469820517	0.71238825622	0.72948187845	0.71192626643	0.71839412349	0.71516019496	0.732253817191	0.740569633411	0.750271419002	0.752119378162	0.768751010603	0.767365041233	0.775218867663	0.803400244855	0.791388510314	0.764131112702	0.764593102492	0.791388510314	0.735949735511	0.735487745721	0.711002286849	0.72209004181	0.669885195537	0.692984685038	0.667113256797	0.667575246587	0.605668614724	0.608902543254	0.577487237532	0.559469635721	0.522972442309	0.556235707191	0.523434432099	0.487399228477	0.475387493936	0.456907902335	0.411632902913	0.415328821233	0.393153311312	0.36358596475	0.335404587559	0.374211729921	0.340024485459	0.295673465616	0.303989281837	0.268416068005	0.255480353884	0.248550507034	0.255480353884	0.224065048162	0.235152803123	0.205585456561	0.204661476981	0.1806380079	0.1852579058	0.18571989559	0.208819385092	0.159386477559	0.1713982121	0.189877803701	0.196807650551	0.216673211522	0.224065048162	0.229608925643	0.233304843963	0.253170404934	0.266568108845	0.293825506456	0.269340047585	0.242544639763	0.300755353307	0.306761220577	0.288281628976	0.268878057795	0.311843108267	0.297059434986	0.318310965328	0.309533159317	0.322930863228	0.315539026588	0.383451525721	0.328474740708	0.291977547296	0.262872190525	0.255480353884	0.194497701601	0.155690559239	0.115035457716	0.0997897946455	0.0887020396849	0.0646785706036	0.0443510198425	0.0309533159317	0.0217135201312	0.00415790811023	0.0161696426509
1CDU_223	0.719026548673	0.695519911504	0.702433628319	0.701050884956	0.657494469027	0.656111725664	0.664408185841	0.733545353982	0.671321902655	0.658185840708	0.660259955752	0.669939159292	0.676852876106	0.676852876106	0.649889380531	0.667173672566	0.734928097345	0.665790929204	0.723866150442	0.707273230088	0.680309734513	0.681692477876	0.748064159292	0.672704646018	0.698976769912	0.650580752212	0.659568584071	0.631913716814	0.663716814159	0.675470132743	0.640210176991	0.647123893805	0.61532079646	0.599419247788	0.572455752212	0.567616150442	0.540652654867	0.511615044248	0.479120575221	0.459762168142	0.508158185841	0.407909292035	0.409292035398	0.434181415929	0.374032079646	0.339463495575	0.324944690265	0.320105088496	0.311117256637	0.275165929204	0.259264380531	0.247511061947	0.218473451327	0.262721238938	0.218473451327	0.242671460177	0.225387168142	0.219164823009	0.190127212389	0.192201327434	0.199806415929	0.201880530973	0.168003318584	0.188053097345	0.201189159292	0.203263274336	0.194966814159	0.204646017699	0.217782079646	0.186670353982	0.203954646018	0.227461283186	0.268252212389	0.249585176991	0.241980088496	0.308351769912	0.257190265487	0.295907079646	0.315956858407	0.299363938053	0.305586283186	0.303512168142	0.260647123894	0.286227876106	0.29798119469	0.310425884956	0.269634955752	0.280005530973	0.262029867257	0.255807522124	0.302129424779	0.277240044248	0.273091814159	0.197732300885	0.203263274336	0.145879424779	0.0988661504425	0.0815818584071	0.0608407079646	0.061532079646	0.0228152654867	0.0179756637168
1CDU_224	0.456684048982	0.480049279395	0.4726148879	0.493856006457	0.463056384549	0.423760315218	0.466242552333	0.425884427074	0.446063489703	0.4726148879	0.45774610491	0.489607782746	0.493856006457	0.451373769343	0.45774610491	0.474738999756	0.469428720116	0.423760315218	0.45774610491	0.446063489703	0.489607782746	0.4726148879	0.447125545631	0.469428720116	0.510848901303	0.486421614962	0.435442930425	0.461994328621	0.543772635067	0.476863111611	0.477925167539	0.490669838674	0.4726148879	0.456684048982	0.423760315218	0.456684048982	0.43756704228	0.414201811867	0.456684048982	0.405705364444	0.420574147435	0.4078294763	0.44287732192	0.355788735835	0.401457140733	0.370657518825	0.419512091507	0.406767420372	0.353664623979	0.350478456196	0.327113225782	0.277196597173	0.320740890215	0.311182386864	0.278258653101	0.295251547947	0.300561827586	0.269762205678	0.266576037894	0.280382764956	0.263389870111	0.278258653101	0.249583143048	0.282506876812	0.28356893274	0.272948373461	0.269762205678	0.299499771658	0.303747995369	0.306934163153	0.289941268307	0.362161071402	0.337733785061	0.340919952845	0.324989113927	0.405705364444	0.426946483002	0.409953588156	0.467304608261	0.499166286097	0.452435825271	0.548020858778	0.52253151651	0.451373769343	0.476863111611	0.514035069087	0.591565151821	0.635109444863	0.595813375532	0.523593572438	0.491731894602	0.4726148879	0.416325923723	0.33348556135	0.319678834287	0.312244442792	0.270824261606	0.199666514439	0.0839024183013	0.0541648523211	0.0265513981966	0.0223031744852
1CDU_225	0.483797916581	0.524972207354	0.495120846543	0.486885988389	0.506443776506	0.512619920122	0.523942850084	0.562029069049	0.538353851855	0.565117140857	0.603203359822	0.607320788899	0.658788652365	0.664964795981	0.653641866019	0.694816156792	0.664964795981	0.648495079672	0.679375797752	0.693786799522	0.705109729485	0.714373944909	0.779223452876	0.808045456417	0.782311524684	0.787458311031	0.765841808375	0.766871165644	0.774076666529	0.760695022028	0.714373944909	0.737019804834	0.687610655906	0.638201506979	0.678346440483	0.597027216206	0.607320788899	0.534236422778	0.57541071355	0.534236422778	0.544529995471	0.511590562853	0.517766706468	0.551735496356	0.48585663112	0.428212624038	0.395273191419	0.402478692305	0.434388767653	0.407625478651	0.361304401532	0.36336311607	0.33351175526	0.296454893564	0.277926462717	0.249104459176	0.2583686746	0.239840243752	0.264544818216	0.22748795652	0.252192530984	0.181166879401	0.226458599251	0.218223741096	0.209988882941	0.221311812904	0.223370527443	0.223370527443	0.186313665747	0.16675587763	0.216165026557	0.183225593939	0.21204759748	0.230576028328	0.260427389138	0.223370527443	0.244987030098	0.236752171944	0.305719108988	0.293366821756	0.262486103677	0.289249392679	0.284102606333	0.330423683452	0.31910075349	0.286161320871	0.293366821756	0.246016387368	0.33351175526	0.269691604562	0.219253098365	0.234693457405	0.273809033639	0.213076954749	0.213076954749	0.160579734014	0.0998476551241	0.0905834397003	0.0792605097377	0.0483797916581	0.0442623625808	0.00926421542389
1CDU_226	0.377171408852	0.368422587513	0.353841218614	0.410222511689	0.319818024516	0.359673766173	0.377171408852	0.377171408852	0.361617948693	0.39855741657	0.388836503971	0.392724869011	0.387864412711	0.386892321451	0.413138785469	0.419943424289	0.415082967989	0.445217797047	0.437441066967	0.444245705787	0.40244578161	0.479240991144	0.40244578161	0.434524793188	0.460771257206	0.481185173664	0.425775971848	0.512292093982	0.497710725083	0.454938709646	0.470492169805	0.442301523267	0.452994527126	0.448134070827	0.433552701928	0.440357340747	0.40536205539	0.458827074686	0.419943424289	0.475352626105	0.40244578161	0.40244578161	0.418971333029	0.355785401133	0.370366770032	0.355785401133	0.368422587513	0.354813309874	0.316901750736	0.315929659476	0.326622663336	0.317873841996	0.26732509648	0.27218555278	0.298432016798	0.294543651758	0.286766921679	0.301348290578	0.275101826559	0.247883271282	0.285794830419	0.286766921679	0.293571560498	0.330511028375	0.354813309874	0.290655286718	0.296487834278	0.316901750736	0.345092397274	0.304264564357	0.353841218614	0.341204032235	0.349952853574	0.381059773892	0.358701674913	0.413138785469	0.381059773892	0.432580610668	0.457854983426	0.504515363902	0.502571181383	0.455910800906	0.487989812484	0.53173391918	0.444245705787	0.479240991144	0.538538558	0.547287379339	0.515208367762	0.52978973666	0.419943424289	0.40536205539	0.441329432007	0.335371484675	0.305236655617	0.286766921679	0.214832168444	0.172060153007	0.107902129852	0.0583254755956	0.039855741657	0.0155534601588
1CDU_227	0.537916432203	0.544592699978	0.522656391573	0.514072618718	0.493090062852	0.519795133955	0.52647140173	0.492136310313	0.492136310313	0.513118866179	0.507396350943	0.493090062852	0.500720083167	0.518841381415	0.536008927124	0.551268967754	0.508350103482	0.522656391573	0.568436513462	0.559852740608	0.545546452517	0.540777689821	0.52647140173	0.589419069328	0.537916432203	0.534101422045	0.568436513462	0.551268967754	0.538870184742	0.502627588246	0.553176472832	0.518841381415	0.545546452517	0.509303856022	0.516933876336	0.506442598403	0.444448683345	0.476876269683	0.483552537459	0.45207870366	0.414882354624	0.395807303837	0.377686005589	0.370055985274	0.367194727656	0.368148480195	0.352888439565	0.319507100688	0.340489656554	0.329998378621	0.317599595609	0.312830832912	0.311877080373	0.281356999113	0.277541988956	0.264189453404	0.303293307518	0.248929412775	0.275634483877	0.247975660235	0.235576877223	0.226993104369	0.224131846751	0.24034563992	0.227946856909	0.292802029585	0.251790670393	0.271819473719	0.279449494034	0.309969575294	0.258466938168	0.28517200927	0.350980934487	0.377686005589	0.36147221242	0.405344829231	0.419651117321	0.39103854114	0.444448683345	0.477830022222	0.45207870366	0.501673835707	0.427281137636	0.434911157951	0.371963490353	0.429188642715	0.405344829231	0.455893713817	0.453032456199	0.450171198581	0.450171198581	0.411067344467	0.356703449723	0.282310751652	0.129710345354	0.101097769173	0.0915602437791	0.0658089252163	0.0295663287204	0.0171675457086	0.010491277933	0.00381501015746
1CDU_228	0.574868954604	0.569923845317	0.525417861735	0.551379685491	0.590940559786	0.534071802987	0.573632677282	0.526654139056	0.483384432796	0.492038374048	0.52170902977	0.525417861735	0.562506181387	0.525417861735	0.545198298882	0.535308080309	0.513055088517	0.581050341213	0.609484719612	0.525417861735	0.535308080309	0.590940559786	0.583522895856	0.568687567995	0.595885669073	0.598358223717	0.587231727821	0.545198298882	0.550143408169	0.49327465137	0.488329542083	0.532835525665	0.535308080309	0.520472752448	0.49327465137	0.475966768866	0.495747206013	0.448768667788	0.440114726535	0.454950054396	0.42157056671	0.433933339927	0.377064583127	0.37211947384	0.36470180991	0.331322322223	0.322668380971	0.311541885076	0.305360498467	0.295470279893	0.267035901493	0.29299772525	0.309069330432	0.247255464346	0.244782909702	0.239837800415	0.270744733459	0.243546632381	0.215112253981	0.211403422016	0.187914152903	0.206458312729	0.238601523094	0.223766195233	0.189150430225	0.232420136485	0.229947581842	0.25714568292	0.225002472555	0.226238749876	0.244782909702	0.20769459005	0.273217288102	0.281871229354	0.267035901493	0.311541885076	0.33626743151	0.327613490258	0.314014439719	0.323904658293	0.316486994363	0.331322322223	0.360992977945	0.375828305806	0.398081297597	0.365938087232	0.317723271684	0.347393927406	0.290525170606	0.344921372762	0.280634952032	0.299179111858	0.223766195233	0.20769459005	0.197804371477	0.158243497181	0.124864009495	0.0853031351993	0.0890119671645	0.0581050341213	0.0259618237563	0.00989021857383
1CDU_232	0.467151288654	0.494040972586	0.459859170977	0.452567053301	0.442084634141	0.467151288654	0.445274935624	0.471708862202	0.484925825491	0.478545222524	0.440261604722	0.493129457877	0.490394913748	0.491306428457	0.508625207939	0.503156119682	0.520019141809	0.536426406581	0.552377913999	0.558758516966	0.532780347743	0.58017911264	0.587926987672	0.588838502381	0.606157281863	0.592940318574	0.61344939954	0.59157304651	0.646719686439	0.652188774696	0.629856664312	0.651277259987	0.636693024634	0.633958480505	0.616639701023	0.624387576055	0.650821502632	0.646263929084	0.598865164187	0.615728186314	0.592028803865	0.568785178771	0.585648200898	0.557391244901	0.541439737484	0.507257935875	0.514550053551	0.494040972586	0.453022810656	0.424765854659	0.404712531048	0.378734361826	0.37053072944	0.390128295695	0.350021648474	0.360504067634	0.344096802862	0.354123464667	0.322220449833	0.332702868993	0.315384089511	0.326322266026	0.346375589636	0.298521067384	0.313561060092	0.335437413121	0.322220449833	0.352756192603	0.347287104346	0.355490736732	0.339539229314	0.381924663309	0.406991317822	0.422487067885	0.452567053301	0.494952487296	0.483102796071	0.587926987672	0.604790009799	0.61344939954	0.609803340701	0.622564546635	0.711437230818	0.641706355536	0.748353576556	0.79256203997	0.780256591391	0.891461385958	1.00175466582	0.949342570016	0.646263929084	0.468062803363	0.284392589385	0.245197456874	0.141284779983	0.126244787275	0.0815805665064	0.029624228061	0.0268896839323	0.016863022127	0.0191418089009	0.0141284779983
1CDU_233	0.588964859278	0.576880267133	0.588328828113	0.601685482589	0.604229607251	0.630942916203	0.633487040865	0.629670853872	0.643663539513	0.632214978534	0.728891715694	0.667196692638	0.726347591032	0.71235490539	0.735888058515	0.756241055812	0.829384639847	0.759421211639	0.831292733344	0.807759580219	0.907616473207	0.843377325489	0.934965813325	0.912068691366	0.931785657497	0.946414374304	0.971855620925	0.984576244236	0.962951184608	0.943234218477	0.951502623629	0.899984099221	0.89871203689	0.826840515185	0.834472889172	0.79631101924	0.737796152011	0.731435840356	0.666560661472	0.620130386389	0.538082366036	0.553983145174	0.478295436476	0.477659405311	0.428685005565	0.377802512323	0.358085546192	0.367626013675	0.33836858006	0.302750834791	0.274765463508	0.262044840197	0.244235967562	0.236603593576	0.222610907934	0.188265224996	0.194625536651	0.188265224996	0.160279853713	0.168548258865	0.143107012244	0.134838607092	0.16346000954	0.129750357768	0.142470981078	0.136746700588	0.155191604389	0.162187947209	0.148831292733	0.16918429003	0.18063285101	0.237875655907	0.220702814438	0.176816664017	0.179996819844	0.205438066465	0.246780092225	0.255684528542	0.28303386866	0.281761806329	0.237239624742	0.237239624742	0.270313245349	0.214978533948	0.240419780569	0.221974876769	0.197805692479	0.152647479727	0.139926856416	0.131658451264	0.104309111146	0.0852281761806	0.0477023374145	0.0534266179043	0.0616950230561	0.0375258387661	0.0298934647798	0.0368898076006	0.0330736206074	0.0292574336142	0.0127206233105	0.00572428048974
1CDU_234	0.655562569805	0.635167289856	0.604088768028	0.640994512698	0.64390812412	0.598261545185	0.619628028942	0.616714417521	0.646821735541	0.644879327927	0.648764143155	0.603117564221	0.569125430972	0.5730102462	0.626426455592	0.627397659399	0.659447385034	0.610887194678	0.569125430972	0.632253678434	0.5730102462	0.59340552615	0.587578303307	0.554557373865	0.563298208129	0.560384596708	0.564269411936	0.550672558636	0.495313941631	0.534162093915	0.50211236828	0.487544311174	0.482688292138	0.46520662361	0.45840819696	0.447724955082	0.455494585539	0.412761618026	0.366143835284	0.362259020055	0.39430874569	0.349633370563	0.36420142767	0.317583644928	0.33020929442	0.344777351527	0.278735492643	0.237944932744	0.280677900257	0.231146506094	0.226290487059	0.194240761424	0.202010391881	0.217549652795	0.203952799495	0.186471130967	0.16510464721	0.204924003302	0.194240761424	0.191327150002	0.184528723353	0.159277424368	0.190355946195	0.135968532997	0.168989462439	0.17870150051	0.182586315738	0.166075851017	0.181615111931	0.205895207109	0.225319283252	0.23600252513	0.239887340358	0.317583644928	0.277764288836	0.313698829699	0.302044384014	0.282620307872	0.3001019764	0.297188364978	0.373913465741	0.337978924877	0.33700772107	0.315641237314	0.309814014471	0.328266886806	0.375855873355	0.342834943913	0.318554848735	0.30690040305	0.244743359394	0.238916136551	0.198125576652	0.187442334774	0.148594182489	0.118486864469	0.108774826397	0.0349633370563	0.0466177827417	0.0388481522848	0.0106832418783	0.0252512989851
1CDU_235	0.416168302394	0.417806760277	0.406337555093	0.432552881228	0.423541362869	0.415349073452	0.391591434142	0.411252928743	0.399783723559	0.413710615569	0.448118231121	0.434191339112	0.400602952501	0.432552881228	0.444022086412	0.471056641489	0.443202857471	0.448118231121	0.469418183606	0.496452738682	0.457948978422	0.442383628529	0.495633509741	0.468598954664	0.496452738682	0.474333557256	0.486621991382	0.463683581014	0.482525846673	0.48088738879	0.512018088575	0.534137270001	0.525125751643	0.46696049678	0.501368112333	0.529221896351	0.516933462225	0.49071813609	0.5144757754	0.487441220323	0.482525846673	0.446479773237	0.432552881228	0.472695099372	0.436649025937	0.453033604771	0.437468254879	0.452214375829	0.441564399587	0.427637507578	0.45712974948	0.412891386627	0.427637507578	0.379303000016	0.35718381859	0.398145265676	0.346533842348	0.371110710599	0.383399144725	0.343256926581	0.380122228958	0.36209919224	0.370291481657	0.358003047532	0.353906902823	0.310487768912	0.321956974096	0.350629987056	0.284272442777	0.371929939541	0.359641505415	0.425179820753	0.424360591811	0.426818278636	0.503006570216	0.510379630692	0.587387151213	0.517752691167	0.596398669572	0.60950633264	0.648010092901	0.702898431996	0.708633034588	0.684056166336	0.643913948192	0.657840840201	0.770075205217	0.76679828945	0.652106237609	0.620156308882	0.630806285124	0.677502334802	0.525125751643	0.294103190077	0.217914898498	0.192518801304	0.118788196549	0.0663575442793	0.0368653023774	0.0163845788344	0.0040961447086	0.055707568037
1CDU_236	0.571823738493	0.566618580925	0.554721077914	0.545054356717	0.568105768802	0.567362174864	0.538362011273	0.540592793088	0.524977320385	0.539105605211	0.522002944632	0.548772326408	0.552490296099	0.56884936274	0.571823738493	0.539849199149	0.57702889606	0.596362338454	0.571823738493	0.571823738493	0.588926399072	0.56066982942	0.630567659612	0.56066982942	0.585208429381	0.599336714207	0.635029223242	0.616439374786	0.587439211196	0.542823574902	0.552490296099	0.554721077914	0.542823574902	0.548772326408	0.498207938609	0.513823411312	0.51456700525	0.472925744709	0.486310435597	0.452848708377	0.454335896254	0.439464017489	0.383694472123	0.381463690308	0.370309781235	0.429053702354	0.372540563049	0.365104623667	0.332386490385	0.350976338841	0.307104296486	0.329412114632	0.328668520694	0.281078508648	0.285540072277	0.260257878378	0.258027096563	0.253565532934	0.248360375366	0.241668029922	0.211924272393	0.22159099359	0.24241162386	0.209693490579	0.252821938996	0.231257714787	0.215642242084	0.229026932972	0.231257714787	0.278847726833	0.249847563243	0.24687318749	0.251334751119	0.290001635907	0.271411787451	0.31379664193	0.322719769188	0.291488823783	0.340566023706	0.339078835829	0.356181496408	0.389643223628	0.366591811544	0.382207284246	0.379976502432	0.419386981157	0.368822593358	0.361386653976	0.365104623667	0.257283502625	0.23423209054	0.197052393629	0.138308472509	0.145744411892	0.136821284633	0.0609747029342	0.0721286120076	0.0423848544787	0.0245385999613	0.0282565696524	0.0178462545173	0.0163590666409
