cell_nm	f_trans	trans_align	cis_ab_comp	mean_insu	f_mitotic_band	f_near_band	far_mu	repli_score
1CDU_718	0.3973027865081775	0.43259606596923617	0.4948158151696014	0.8113097992000706	0.1840972237549013	0.5135475083774166	0.6511319014660418	0.13119248975500897
1CDU_722	0.2753691712881785	0.5133272200701069	0.2556701154625737	0.6358322542906358	0.21730144902374374	0.42178945943427903	0.5713147953110229	0.18065015999763823
1CDU_724	0.4166612552764961	0.23376886634865646	0.6341166586004545	0.6856220793308614	0.12183901583741949	0.7265696687114529	0.7525109411582505	0.4036419345601283
1CDU_725	0.39572770615808994	0.45015396234909166	0.43644997882731534	0.6717621444498347	0.14952365583294794	0.698428104253491	0.5648236806062179	0.36774265141253837
1CDU_726	0.37242516857149255	0.35973406015228565	0.38246812913756056	0.7734556121363971	0.1779923203013117	0.4677765645454979	0.6724844129215594	0.18023815103763097
1CDU_727	0.260798145552696	0.5433502899812169	0.3761190877349857	0.712687563642239	0.24032709516361786	0.3427059505856387	0.6440949766198457	0.12567321062288528
1CDU_728	0.22778796467143322	0.4057124351633968	0.379402392278017	0.7184901998467712	0.24447673353243052	0.41381718851136706	0.6216273084870104	0.05745984853048758
1CDX1_1	0.6368263268509686	0.2546853130174111	0.3690388249887987	0.7474540878148985	0.25038253733765314	0.3065790843141928	0.829431949723759	0.15418729390894637
1CDX1_2	0.2687867070364187	0.8151430750101889	0.30365320998634804	0.7525135266252416	0.36368946667032986	0.31562127131357864	0.30852480653308056	0.09890815536224729
1CDX1_3	0.33823567162734514	0.6542076647761905	0.39345918582103845	0.7403099481555286	0.2159477363399341	0.5548456831896218	0.5170839343781982	0.1993021047844752
1CDX1_4	0.4851932005511961	0.6488802280766908	0.47273895862961446	0.8640423627873126	0.17730893804438932	0.6051464147956971	0.5718374224562635	0.19892159506325946
1CDX1_5	0.4694882547640915	0.49177221636251156	0.34698884678251296	0.7788089207688205	0.24840197426132674	0.4096090965441006	0.6088850207429564	0.19469699423127862
1CDX2_1	0.4673098570914245	0.5779898172827829	0.43607437647428005	0.5184852186458111	0.07653318494372546	0.8432837324688229	0.5865579539276052	0.48086067597652793
1CDX2_2	0.5490744235605114	0.40407967331842554	0.5393871585864132	0.8501666872928277	0.14787882667725624	0.6155469937069751	0.6912239066573643	0.16428594947840924
1CDX2_3	0.4851476979932009	0.6130469560003275	0.3015755020138457	0.7109561806071476	0.20571994745164515	0.5998283690919948	0.5271090127455338	0.26392345286445185
1CDX2_4	0.46735200697889623	0.5429569501168273	0.41302687191969045	0.605061479163564	0.09511206927319926	0.8164396770463258	0.5753463411044404	0.6816721944135651
1CDX2_5	0.43455266787549374	0.7067683918630017	0.42638504093944024	0.8413232085383964	0.1569790682531708	0.7025342197460829	0.4714482808309175	0.3373255784304541
1CDX2_6	0.657648371262005	0.36219074514711386	0.45682297466424615	0.8258857884363653	0.1782126279886789	0.5345085318130025	0.6927244719116524	0.21574934081236163
1CDX3_1	0.5276356511448013	0.6623646114102323	0.41519795371429197	0.6440238517828951	0.08853145410234636	0.8243048448376737	0.49654818900914177	0.609979421993418
1CDX3_2	0.2687297400499806	0.06007914979463395	0.3863103229326441	0.5907991652549398	0.055821350076464826	0.8662294952088563	0.8622820204983286	0.7874563925520959
1CDX3_3	0.3815508251994728	0.5919745339834364	0.19062367156912502	0.53506180807053	0.08312293497383497	0.832909146473148	0.5721104466203515	0.5630980710479045
1CDX3_5	0.3866678954109427	0.7859889432022895	0.35816791438464063	0.4965325694756928	0.03648407812040644	0.9212430209365934	0.5317491987518758	0.6672625830482404
1CDX3_6	0.3214831086421376	0.626106568969113	0.5227831637729118	0.46643272648201717	0.0628988968516479	0.9016176236130327	0.4385002249196567	0.44825732134822305
1CDX4_1	0.29274101229653005	0.7242538477607127	0.619977143483738	0.5045390358892066	0.08707798306838319	0.8934385054751472	0.37960995410209664	0.1005613952897555
1CDX4_2	0.3487239615234461	0.6714680293508225	0.42086834431273734	0.6192192719903018	0.06906281078515084	0.8829844352554348	0.4192981858010888	0.30390710119597664
1CDX4_3	0.5133712882154896	0.6301780008871634	0.5403611998429823	0.5737124015441668	0.10356759594195761	0.8297534194342351	0.42332205558284086	0.5967722372882811
1CDX4_4	0.3982534887981808	0.638357424368707	0.4087406612632056	0.5720703762766317	0.06571958499559533	0.9078857115297809	0.4507251337018646	0.37769694675607157
1CDX4_5	0.21830784837297526	0.8460325267301265	0.5529225440374913	0.484148466037299	0.048882115259763215	0.9321733461037593	0.3876988605403642	0.12381559902200312
1CDX4_6	0.31319252978979173	0.7425161290710319	0.6451186954050949	0.5680133736440434	0.05258992501183374	0.9332378983198157	0.40046421327407833	0.1867753825691083
1CDX1_12	0.3503652855288355	0.650409746423329	0.2879694997620132	0.5920407568086952	0.302084454505991	0.4106040754351292	0.4300742143085984	0.20146495062559122
1CDX1_13	0.18219622706086136	0.672819782588719	0.3714370490746818	0.7619765555876203	0.21272379214447892	0.4947816792503903	0.4940464464413006	0.16842051766238253
1CDX1_14	0.22359283623524248	0.19958532964706632	0.18255341269934633	0.7054726434248859	0.2506420952996574	0.3609782261240724	0.7007031115324559	0.19803398087271473
1CDX1_17	0.3224188801833263	0.6504800130618696	0.38826305834595665	0.8537309674227092	0.22778432678336044	0.45094810288291365	0.5316449931204169	0.15708752025386374
1CDX1_22	0.8162258513428446	0.3205671583459949	0.2962272656871586	0.8496638098527995	0.23648590935756167	0.43349972510406665	0.7117573397202932	0.11971560416418292
1CDX1_23	0.33888260207919274	0.5732265484622017	0.4099175942810804	0.7229726043804265	0.20665369120136948	0.4909866887042518	0.6516019464718212	0.14257031389624064
1CDX1_24	0.44701723629225487	0.20151115143772197	0.42492969573310385	0.8740532731880992	0.13737740195437084	0.6160032508666957	0.8067758839182559	0.11265640265847265
1CDX1_25	0.5651984602661734	0.5496947096592049	0.34456488106885197	0.7867071727678618	0.23079901279824824	0.441699747759299	0.7096679779760926	0.1024644333509035
1CDX1_26	0.4958504380498442	0.7201018743576575	0.4153452324697836	0.7549405105838614	0.237656195015345	0.42965587445707953	0.5565755467681103	0.107175560258709
1CDX1_27	0.8209552903343773	0.04264923369703348	0.30087400498769445	0.7621442909240244	0.1738272723372344	0.406014996343699	1.0	0.13467281708553358
1CDX1_32	0.2632691347596967	0.3558325009496327	0.35301469605139957	0.6550461618516203	0.2995592618792968	0.25180356745841836	0.5364168032557479	0.11160999802322102
1CDX1_33	0.4386758914733164	0.3489336451921972	0.28011703398824367	0.8611666984150479	0.16221725720834354	0.5390417399089946	0.6189831066205463	0.1069300704904288
1CDX1_34	0.23142049084318198	0.6225590631610226	0.2804050292224009	0.6214083465256932	0.2561604957663234	0.3369645386694393	0.49010363376517374	0.12275233623868465
1CDX1_35	0.20683692057951134	0.6241558199969615	0.2668823512515398	0.7640319247277598	0.2515106367699256	0.37420814193304164	0.44686868376528555	0.08732816886656414
1CDX1_36	0.31642277811740926	0.4399602765760191	0.4220925790030838	0.7137524840060656	0.1855747653207265	0.5490692168004738	0.6169557026314793	0.176239715204475
1CDX1_37	0.3438930545267679	0.41668824602415555	0.5456254091320136	0.573497214829569	0.028911412495064764	0.9052229986327285	0.5883049555520358	0.41233013732716284
1CDX1_38	0.27650239523448006	0.6087918053241828	0.37383329869152715	0.6430697759223876	0.32648880801072233	0.27719425773721196	0.38704828516831435	0.11803202769549603
1CDX1_41	0.9771401782941661	0.222352775171212	0.2662897537869295	0.8548532376952576	0.25676496516125813	0.4561007622527713	0.7372297527762923	0.13944694440552663
1CDX1_42	0.17740206448074725	0.5898745166246412	0.1698420703341142	0.6060392358035958	0.3632329559296049	0.2082119788607889	0.3651300269959181	0.08836056696153527
1CDX1_43	0.27644458297729557	0.7311273144155817	0.34628207968393626	0.61462764583944	0.32583669991008213	0.33770098867042475	0.35049328323828377	0.10734913495491138
1CDX1_44	0.5819025160755225	0.20084945695457956	0.3936613133495176	0.873840513893505	0.11963662378198978	0.6826038284220879	0.8562976800089357	0.10599621730551378
1CDX1_45	0.41998046302283565	0.5193453115515485	0.17237828063470045	0.8197513580025411	0.2108217130301334	0.41947198479424386	0.6272715862566778	0.12471914468481371
1CDX1_46	0.43584972518117093	0.5135467997973302	0.3411202173229361	0.8155849472052885	0.22413353703603459	0.4789420789233372	0.5977785703354538	0.1062182480534295
1CDX1_47	0.3380964789756944	0.4339177943375507	0.22616820783558111	0.6460661434088784	0.2601462730060957	0.37144341812854464	0.6072698429269185	0.08644014840896741
1CDX1_51	0.4449591582933128	0.6700923853564844	0.29124036804310194	0.8161208527575297	0.2003474464452348	0.5700103476595693	0.500545796135884	0.1265992325267149
1CDX1_52	0.19288039247043046	0.45364189192850596	0.2795867323477288	0.6234877388328712	0.23128265087198716	0.42792504431267986	0.6971145285657855	0.10665564096578706
1CDX1_53	0.3849973633945516	0.5276707236145722	0.4541235584656803	0.5874587697108271	0.04724930004348288	0.9062030509178953	0.5586045062690486	0.2723453437094716
1CDX1_54	0.2377835398566537	0.5737414480715294	0.17865185223753094	0.4885418098974972	0.5199600845275185	0.17795094540756218	0.22934634156739847	0.09870852927496543
1CDX1_56	0.41606864945211464	0.4056020227825001	0.2924274940464364	0.7986626799678596	0.17516989523081825	0.5494362433492721	0.7932116409075916	0.11061635780504186
1CDX1_61	0.24086303166056053	0.6232763222787414	0.3197470950585107	0.7001302374549845	0.2619962632809657	0.34870148017143787	0.4712085140012936	0.10762638706826433
1CDX1_62	0.6098709979040553	0.2726641122078267	0.344317291330509	0.7980159851856199	0.24170551817487954	0.4125469138841622	0.7116379404426358	0.10547107264445676
1CDX1_63	0.2816649964164072	0.5027147639393015	0.48717711640723416	0.7636744706269865	0.21309630246346947	0.5571247040771217	0.4308119992720374	0.14157061256056203
1CDX1_64	0.6227225937759348	0.5087860061452092	0.4432173075176594	0.7497452821134631	0.16873038816213617	0.6151043374914655	0.6912699813599599	0.14254404582939983
1CDX1_66	0.6173868967719991	0.18932920671481646	0.3160409768960639	0.8548060419561723	0.2070960458722633	0.4870562128592837	0.7985784276569612	0.13731517605930943
1CDX1_67	0.4248501956489241	0.8955613860296356	0.35294678540631647	0.8192555440322964	0.3671079679654633	0.3696347412296215	0.26664772181772545	0.12451125783413453
1CDX1_71	0.39523093556825006	0.11482076685146053	0.2587140102104182	0.7640934040141536	0.16010094609512207	0.5541044145137464	0.8776934271793215	0.1963178778899759
1CDX1_72	0.20052914801098487	0.4855069490950546	0.210556965928754	0.5841052559652518	0.4156785406867318	0.12879626264570265	0.33620115197167144	0.09414636308380508
1CDX1_73	0.2154240971233419	0.5286263555278697	0.44391727366732847	0.7465709813628865	0.21860863198087074	0.5332698186455072	0.5392877403087611	0.1038545012203298
1CDX1_74	0.3239473285800515	0.46773538855781405	0.3037316475167219	0.7326460926531075	0.3067089183566942	0.30735957000234204	0.4402514878205688	0.11516563952682812
1CDX1_75	0.8354154932615797	0.12812472116585738	0.2992179799557569	0.7881093786118618	0.2848297764355636	0.1815854161180379	0.8428559494734749	0.11716625519552704
1CDX1_76	0.3538097993359922	0.6496549442153073	0.34746376324056427	0.8474086737191864	0.19689329194844793	0.5284832044904983	0.560551948128505	0.11240433329854893
1CDX1_77	0.3936708427919011	0.4549688686473346	0.32592403821994903	0.7755910262572285	0.2442388527928592	0.41051196968789894	0.4607157759120043	0.3580068774434304
1CDX1_81	0.4857323057095112	0.7013579799008143	0.5350634173478227	0.8447784060020587	0.1771946444862774	0.6356479075863626	0.5161074567547426	0.35861159047398905
1CDX1_82	0.3740097741994871	0.7741986479444439	0.31377503500321957	0.6938233665433255	0.44043772719526464	0.20288708103582587	0.2887943098170098	0.0928083070701029
1CDX1_83	0.3682359357211802	0.5958621776068868	0.331894375737844	0.7561053497579355	0.2383227980405175	0.40792857841569097	0.5387638417988568	0.08162166253067449
1CDX1_85	0.2370590078677943	0.5722981434019659	0.1848202851722256	0.6516715966476827	0.23744571885354335	0.37447923495832747	0.5999354786842879	0.26527530841569824
1CDX1_86	0.33942476868029525	0.7875112943219952	0.3432037679397765	0.8393781265622584	0.2239443210447258	0.5225166940782124	0.4973507148176304	0.0998695070227904
1CDX1_87	0.2571408295077967	0.6276669019213571	0.22021310434680602	0.5170320139511826	0.29910200234077045	0.38550361515010056	0.3612435645928209	0.12482621152994389
1CDX1_92	0.23404058154797827	0.7749609435387204	0.35601169173523317	0.6631618683067806	0.36473872432901355	0.3204762153880263	0.3100638810317481	0.08694108342291473
1CDX1_93	0.22052737308447976	0.7955668153406266	0.34940270991680583	0.7770422342031444	0.308879126324336	0.3764638001859921	0.37521370552318845	0.09925356747935155
1CDX1_94	0.26295941051073857	0.26108768143872646	0.3283254735302012	0.6854719631331372	0.20616739205189902	0.48774706048206373	0.5723755960250008	0.13901651994041897
1CDX1_95	0.22082439696289533	0.6650077370206458	0.2197132032613161	0.6765373947137665	0.26099846888384726	0.3065105152782944	0.5260688290076243	0.08573555752549922
1CDX1_96	0.2046037436799852	0.7905618094821181	0.3144818394696474	0.6688075328864438	0.3135003319567571	0.3321060135868956	0.3729299473395371	0.23412247999802194
1CDX1_101	0.3340875160940615	0.5719147439465629	0.4071771819335693	0.7537472747412424	0.2066815223095325	0.5318426836209342	0.6178439651240291	0.13517242496044402
1CDX1_102	0.3985904250826807	0.41932564811793577	0.30734782487771617	0.7844354600118129	0.2390608970380607	0.3471502819630683	0.6167141337185277	0.08512482400414578
1CDX1_103	0.38325002539008646	0.6100853896198187	0.2807705711855774	0.7865171538386531	0.27697994662142744	0.3764052950836372	0.39420235257330827	0.1018441157963248
1CDX1_104	0.27150457922940774	0.5625744399671011	0.3115095885357564	0.6213405752929522	0.2727773071120204	0.4050495072073754	0.5115583748645205	0.1189121201417569
1CDX1_105	0.3190566701756531	0.5917640668496611	0.31841492754909473	0.7477974357036012	0.231320171328918	0.39331798886667646	0.5305203729436457	0.11898507603133135
1CDX1_106	0.20738266004771846	0.47075005433822587	0.3321727831046474	0.8262947772319047	0.23272953912021369	0.3123917969327228	0.5447677636020922	0.27991976148332176
1CDX1_107	0.6915501280997162	0.29793718814833114	0.41501844699531304	0.8333795057482993	0.20190735576923333	0.4704601398754005	0.7930934928092772	0.10776614293426734
1CDX1_108	0.2468646102285403	0.4832750838998084	0.4250893673556143	0.741703798515873	0.2931282854184808	0.32101637564395413	0.4295353556811293	0.10765240170184898
1CDX1_111	0.3585865095612836	0.2101413370363001	0.2043496607855564	0.7040054469032537	0.2160912472299872	0.39946108774069744	0.8593568454884661	0.12602464323078433
1CDX1_113	0.370330630280607	0.6832685034285297	0.4065938975017949	0.7578360879376176	0.2998254642369834	0.37750593666867815	0.3878092621336623	0.10114362240627006
1CDX1_114	0.5083260447081172	0.2742711770028512	0.5593867242273332	0.9613917558699758	0.18091730697448807	0.5960496690720023	0.8023223910118806	0.1499876494816088
1CDX1_115	0.30876721779219063	0.6578062766043669	0.1667868904952251	0.8356883790649743	0.23786290586161904	0.46324904550830803	0.5083989175319528	0.14608060825838765
