cell_nm	8_35	8_36	8_37	8_38	8_39	8_40	8_41	8_42	8_43	8_44	8_45	8_46	8_47	8_48	8_49	8_50	8_51	8_52	8_53	8_54	8_55	8_56	8_57	8_58	8_59	8_60	8_61	8_62	8_63	8_64	8_65	8_66	8_67	8_68	8_69	8_70	8_71	8_72	8_73	8_74	8_75	8_76	8_77	8_78	8_79	8_80	8_81	8_82	8_83	8_84	8_85	8_86	8_87	8_88	8_89	8_90	8_91	8_92	8_93	8_94	8_95	8_96	8_97	8_98	8_99	8_100	8_101	8_102	8_103	8_104	8_105	8_106	8_107	8_108	8_109	8_110	8_111	8_112	8_113	8_114	8_115	8_116	8_117	8_118	8_119	8_120	8_121	8_122	8_123	8_124	8_125	8_126	8_127	8_128	8_129	8_130	8_131	8_132
1CDX1_265	0.495531814822	0.514849156756	0.527867365451	0.51652892562	0.50099106363	0.493432103743	0.490492508231	0.489652623799	0.485453201639	0.499311294766	0.47621447288900004	0.47201505072899996	0.47033528186499995	0.47747429953599996	0.47537458845700004	0.47621447288900004	0.507710139085	0.49469193039	0.47117516629699996	0.464456090842	0.48713297050300003	0.505610428005	0.49259221931100006	0.47117516629699996	0.498471410334	0.508550023517	0.488392797151	0.485453201639	0.487552912719	0.480413895048	0.48251360612800004	0.490492508231	0.464456090842	0.427921118054	0.44639857555600004	0.455217362091	0.43590002015699997	0.399784989585	0.41322314049599995	0.409863602768	0.380887589868	0.371228918901	0.35779076799000004	0.345612443728	0.34687227037600005	0.32251562185	0.330494523954	0.30487804878	0.312437008668	0.30151851105300004	0.284720822415	0.263303769401	0.281361284687	0.229288449909	0.244406369684	0.259104347242	0.25616475173000003	0.280521400255	0.22466908553399997	0.217950010079	0.23096821877300003	0.214590472351	0.219209836726	0.215010414567	0.260784116106	0.259104347242	0.260784116106	0.274642209232	0.264563596049	0.350231808103	0.347712154807	0.353591345831	0.367449438957	0.38130753208400003	0.409863602768	0.36870926560500006	0.418262447087	0.454797419875	0.444298864476	0.46151649533	0.471595108513	0.45017805549999995	0.48083383726400003	0.48713297050300003	0.511069676812	0.524087885507	0.571121413693	0.575320835853	0.637472283814	0.621934421824	0.65343008802	0.676526909897	0.5522240139760001	0.343092790432	0.267503191561	0.204511859168	0.167556944164	0.112124571659
1CDX1_266	0.478108723958	0.579833984375	0.535074869792	0.480143229167	0.528971354167	0.492350260417	0.482177734375	0.528971354167	0.522867838542	0.559488932292	0.492350260417	0.541178385417	0.539143880208	0.543212890625	0.496419270833	0.543212890625	0.567626953125	0.526936848958	0.559488932292	0.557454427083	0.600179036458	0.537109375	0.614420572917	0.57373046875	0.533040364583	0.52490234375	0.557454427083	0.569661458333	0.533040364583	0.54931640625	0.516764322917	0.543212890625	0.553385416667	0.563557942708	0.57373046875	0.516764322917	0.48828125	0.553385416667	0.539143880208	0.533040364583	0.535074869792	0.498453776042	0.449625651042	0.498453776042	0.467936197917	0.461832682292	0.467936197917	0.445556640625	0.417073567708	0.4150390625	0.374348958333	0.31534830729200003	0.37841796875	0.339762369792	0.384521484375	0.323486328125	0.345865885417	0.28076171875	0.299072265625	0.33365885416700003	0.299072265625	0.28076171875	0.345865885417	0.28889973958299997	0.35400390625	0.351969401042	0.362141927083	0.351969401042	0.37841796875	0.35400390625	0.396728515625	0.404866536458	0.372314453125	0.374348958333	0.439453125	0.376383463542	0.490315755208	0.435384114583	0.486246744792	0.565592447917	0.545247395833	0.577799479167	0.52490234375	0.565592447917	0.533040364583	0.431315104167	0.388590494792	0.433349609375	0.380452473958	0.425211588542	0.30924479166700003	0.225830078125	0.177001953125	0.146484375	0.136311848958	0.107828776042	0.06917317708330001	0.05696614583330001
1CDX1_267	0.573575216942	0.569872077091	0.592708106173	0.587976316363	0.618218625148	0.606080555636	0.6186300851309999	0.636117134428	0.612869645363	0.656278673618	0.668622473121	0.6680052831459999	0.704625221674	0.710591391434	0.720877891021	0.748651439904	0.789180248275	0.793706308093	0.826211646786	0.8266231067700001	0.8391726362649999	0.849870595835	0.921670362949	0.9074749935200002	0.9432720120799999	0.928253722684	0.9426548221050001	0.927842262701	0.9426548221050001	0.930928212577	0.9239333928579999	0.9292823726430001	0.8971884939329999	0.8484304858930001	0.8578940655130001	0.804609997655	0.78979743825	0.7064767916	0.6848751424680001	0.628916584718	0.585507556463	0.546624588026	0.48943165032499997	0.458160691582	0.40508235371600004	0.36434781535300004	0.35097536589100004	0.317441377239	0.264568769364	0.261071359505	0.231446240696	0.21704514127500002	0.175076222962	0.177544982863	0.14750840407	0.147919864054	0.14462818418600001	0.130227084765	0.136398984517	0.118500475236	0.118706205228	0.124055185013	0.12158642511199999	0.132490114674	0.119734855187	0.114385875402	0.136398984517	0.129815624781	0.119529125195	0.11315149545099999	0.12261507507099999	0.14154223431	0.162320963475	0.171578813103	0.149154244004	0.141953694293	0.17055016314399998	0.17343038302799998	0.19030024234999998	0.202644041854	0.24317285022399998	0.227331640861	0.21046178153900003	0.25531091973700004	0.194414842185	0.237000950473	0.232474890655	0.163966803409	0.13557606455000001	0.172813193053	0.118500475236	0.134547414591	0.10492229578199999	0.0748857169896	0.0742685270144	0.0835263766422	0.0629533774693	0.0467007081226
1CDX1_272	0.516373571819	0.525795124709	0.53449194276	0.515648836982	0.49789283346	0.53449194276	0.495718628947	0.516373571819	0.50079177281	0.513474632469	0.525070389871	0.49245732217699995	0.508401488605	0.5015165076479999	0.515648836982	0.548261904676	0.52833169664	0.53775324953	0.5312306359910001	0.551523211445	0.5573210901460001	0.570003949805	0.581237339788	0.570366317224	0.5613071317530001	0.588122320746	0.580512604951	0.580512604951	0.597181506216	0.596819138798	0.572540521737	0.6029793849180001	0.612038570388	0.5576834575649999	0.599718078148	0.5855857488139999	0.580874972369	0.559857662078	0.5652931733600001	0.55297268112	0.554784518214	0.531955370829	0.496443363784	0.49499389410899997	0.5073143863490001	0.449697966756	0.450785069013	0.43194196323399997	0.41672253164399997	0.403314937147	0.375412645898	0.375412645898	0.32504357468199996	0.30475099922800003	0.311635980186	0.293155241826	0.287357363125	0.260904541551	0.259092704457	0.248584049311	0.247134579636	0.249308784149	0.258367969619	0.234814087396	0.235901189652	0.228653841276	0.23336461772	0.25691849994399996	0.254381928012	0.279385279911	0.260542174132	0.302214427296	0.315984389212	0.340625373691	0.317071491468	0.32468120726300004	0.3196080634	0.37323844138499995	0.411287020361	0.36635346042800004	0.444987190312	0.408388081011	0.41454832713100004	0.42396988001999997	0.41346122487400006	0.42795592162699997	0.448248497081	0.46672923544100003	0.45513347803900006	0.34569851755500003	0.291705772151	0.288082097962	0.25546903026900003	0.21850755354899998	0.228653841276	0.134800679801	0.12972753593800002	0.08044556697819999
1CDX1_273	0.489042516816	0.498237205734	0.49507653141900004	0.510592568967	0.5393259718360001	0.535015961405	0.528407278746	0.524384602344	0.528694612774	0.54708399061	0.526683274574	0.535015961405	0.546221988524	0.541911978094	0.556278679528	0.564036698302	0.567772040675	0.590471428941	0.5646113663600001	0.571794717077	0.59937878383	0.60799880469	0.620066833895	0.62552618044	0.5990914498009999	0.622940174182	0.642766222161	0.634720869358	0.641042217989	0.628974188784	0.6341462013	0.636157539501	0.5976547796580001	0.621790838067	0.605125464404	0.592195433113	0.6134581512349999	0.599953451887	0.555416677442	0.567772040675	0.56662270456	0.539900639893	0.527832610688	0.505995224508	0.490191852931	0.481284498042	0.439908397912	0.40629031655599995	0.39968163389600003	0.416634341588	0.381579590089	0.358592867795	0.367500222684	0.341065492045	0.358592867795	0.343364164275	0.327273458668	0.314630761406	0.313481425292	0.33560614549999995	0.333594807299	0.356294195565	0.335893479529	0.318940771837	0.326698790611	0.32123944406599997	0.348536176791	0.35658152959399997	0.367787556713	0.418358345761	0.410600326986	0.40111830404	0.42985170690800006	0.467779798694	0.47180247509499995	0.460309113948	0.46174578409100003	0.474675815382	0.496225867533	0.54478531838	0.539900639893	0.538463969749	0.618342829723	0.588172756711	0.642766222161	0.582713410166	0.664603608341	0.6585695937380001	0.624664178354	0.560876023987	0.36175354210999994	0.188491122815	0.130162314993	0.112060271186	0.0873495447192	0.051432791134000004	0.0241360584093	0.024998060495299998
1CDX1_274	0.573461496954	0.5429463491600001	0.5377364458780001	0.528805183109	0.542574213212	0.522106736033	0.533270814494	0.51429188111	0.510198385674	0.5328986785450001	0.518385376546	0.5165246968020001	0.5109426575720001	0.5083377059309999	0.518385376546	0.529921590956	0.531782270699	0.5321544066480001	0.542202077263	0.525455959571	0.555971107365	0.5686237296209999	0.545179164853	0.562297418493	0.570856545313	0.545179164853	0.543690621058	0.5489005243399999	0.528433047161	0.559320330903	0.526944503366	0.539597125622	0.545551300801	0.555226835468	0.545551300801	0.53438722234	0.524339551725	0.526200231469	0.506477026187	0.4711241110600001	0.47707828624	0.490103044444	0.467030615624	0.439120419472	0.435026924036	0.398185465114	0.37139167680699997	0.392975561832	0.34199293686	0.364693229731	0.337527305475	0.338271577373	0.33231740219300004	0.343853616603	0.321153323732	0.329712450552	0.295103807323	0.282823321016	0.295103807323	0.316687692348	0.296964487066	0.311849925015	0.340132257116	0.33789944142399997	0.313338468809	0.358739054551	0.344970024449	0.38106721147399997	0.38143934742200003	0.398185465114	0.439120419472	0.449168090087	0.483404597368	0.50573275429	0.58313703162	0.53141013475	0.580159944031	0.554110427621	0.637468880131	0.647516550746	0.643423055311	0.647888686695	0.740550537923	0.773298501409	0.843632195714	0.881217926533	0.727153643769	0.5440627570059999	0.31594342045	0.250447493478	0.17639243968600002	0.133968941534	0.121316319278	0.0762878694845	0.0509826249726	0.025677380460599995	0.024933108563200003	0.0197232052814
1CDX1_275	0.49787159891500005	0.506895521645	0.503161484653	0.49600458041900003	0.48635831818999997	0.470488660974	0.501294466157	0.477956734958	0.475778546713	0.489158845934	0.468621642478	0.480446092953	0.49195937367799997	0.482935450947	0.479512583705	0.487602997187	0.488847676184	0.516852953623	0.48635831818999997	0.499738617411	0.512496577133	0.523387518359	0.5084513703920001	0.520586990615	0.52307634861	0.539568345324	0.521831669612	0.502227975405	0.526499215852	0.519964651116	0.524943367106	0.536145478081	0.49289288292499994	0.540190684822	0.500672126659	0.516852953623	0.504094993901	0.5053396728980001	0.49040352493100003	0.484491299694	0.487914166936	0.47173333997199995	0.474845037465	0.44310572303400003	0.43563764905	0.422257349829	0.41105523885399997	0.406698862363	0.389273356401	0.362823927709	0.358467551219	0.329217594782	0.306813372831	0.319260162804	0.32455004854200004	0.30121231734299997	0.305568693834	0.292188394613	0.296855940853	0.29343307361	0.288143187872	0.294677752608	0.294988922357	0.30245699634100004	0.267917154166	0.283164471883	0.285342660128	0.304635184586	0.322994199796	0.331084613278	0.361890418461	0.368424983197	0.372159020189	0.42412436832500006	0.45399666426000007	0.48542480894199996	0.5062731821459999	0.525565706604	0.526188046103	0.5118742376340001	0.485735978691	0.531477931841	0.590289014463	0.571307659755	0.5146747653779999	0.589666674965	0.542991212566	0.571618829504	0.520586990615	0.49787159891500005	0.5034726544020001	0.38460581016199996	0.244579422967	0.166786985636	0.133491822459	0.07094670284530001	0.061922780115	0.061611610365699995
1CDX1_276	0.561550550026	0.553767866497	0.525929806181	0.525929806181	0.523834468308	0.5328144877650001	0.499289081793	0.5160517847789999	0.504078425503	0.509466437177	0.49839107984700004	0.501683753648	0.498091745865	0.536705829529	0.5058744293949999	0.5160517847789999	0.517249120706	0.528923146	0.542093841203	0.538501833421	0.525929806181	0.5411958392580001	0.528324478036	0.521439796453	0.564543889845	0.530120481928	0.560652548081	0.550475192696	0.517548454688	0.520242460525	0.511262441069	0.512759110978	0.5049764274490001	0.487315722517	0.489111726409	0.48761505649899994	0.47923370500600004	0.47085235351300003	0.47534236324199997	0.457382324328	0.427448926139	0.446306966998	0.450198308763	0.41278156102700003	0.398114195914	0.375963481254	0.357105440395	0.361894784105	0.34603008306500005	0.33914540148199995	0.325076704333	0.299034647908	0.309810671256	0.297537977999	0.278979271122	0.270298585647	0.259522562299	0.236174511711	0.26131856619000005	0.252338546734	0.250841876824	0.209234453341	0.231684501983	0.239467185512	0.250841876824	0.231085834019	0.21581980094300002	0.226296490309	0.247848537005	0.26760457980999997	0.257427224426	0.300231983836	0.28795929057799996	0.304422659582	0.342438075282	0.385542168675	0.36518745790600005	0.36877946568899994	0.38584150265699996	0.42146224650200004	0.43912295143299995	0.477737035097	0.52413380229	0.45079697672700003	0.509765771159	0.477737035097	0.41427823093599997	0.474145027314	0.437925615506	0.40320287360600005	0.345730749083	0.356207438449	0.382249494874	0.349023422884	0.296939310035	0.269101249719	0.229888498092	0.211329791215
1CDX1_277	0.435571551192	0.44724200761999994	0.412983571009	0.40244251359	0.402066047254	0.394536720526	0.40281897992700005	0.400183715572	0.381360398753	0.39943078289899997	0.387007393799	0.38888972548100004	0.393030855181	0.398677850227	0.39830138388999997	0.426536359119	0.392654388845	0.388136792808	0.364795879952	0.388513259144	0.399054316563	0.395289653199	0.399054316563	0.41486590269100004	0.419007032391	0.429924556146	0.405830710618	0.40281897992700005	0.411854172	0.425783426446	0.454394868011	0.435195084856	0.445359675938	0.417877633382	0.41561883536399996	0.41561883536399996	0.457406598702	0.438583281883	0.412607104673	0.439712680892	0.43670095020099997	0.41599530170000004	0.421265830409	0.406207176954	0.385125062117	0.40244251359	0.395289653199	0.413736503682	0.38550152845299995	0.350113692834	0.383995663108	0.348984293824	0.34220789977	0.32865511166	0.32940804433299997	0.29929073742199996	0.306067131477	0.324137515623	0.298914271086	0.298161338413	0.256750041411	0.285737949313	0.291384944358	0.28084388694	0.286867348322	0.283855617631	0.296279006731	0.272561627539	0.286490881985	0.292890809704	0.306067131477	0.322255183941	0.345972563133	0.3723252066800001	0.379854533408	0.387007393799	0.39943078289899997	0.416371768037	0.423524628428	0.406960109627	0.49204150164899996	0.46606532443899995	0.555664312497	0.519523544205	0.45815953137500004	0.41448943635499996	0.396419052208	0.507476621441	0.494676766004	0.374584004698	0.464559459093	0.44197147891000005	0.435571551192	0.342960832442	0.33919616907899997	0.28084388694	0.266538166157	0.183715572154
1CDX1_281	0.5157051312659999	0.5061550362430001	0.5061550362430001	0.484189817689	0.443124409088	0.43548433306900003	0.466044637144	0.411609095511	0.496604941219	0.43930437107799997	0.448854466102	0.410654086008	0.42784425705	0.434529323567	0.43930437107799997	0.443124409088	0.43357431406400004	0.473684713163	0.418294162027	0.429754276055	0.428799266553	0.456494542121	0.429754276055	0.46413461813900003	0.43070928555699994	0.44694444709700004	0.424024219041	0.443124409088	0.406834047999	0.424024219041	0.471774694158	0.428799266553	0.457449551623	0.44694444709700004	0.43070928555699994	0.44407941859	0.451719494609	0.424979228543	0.41924917152900004	0.43357431406400004	0.43070928555699994	0.37531873442100006	0.40587903849600004	0.36958867740699997	0.438349361576	0.441214390083	0.409699076506	0.428799266553	0.411609095511	0.43261930456200004	0.429754276055	0.42211420003600003	0.445034428093	0.424024219041	0.403969019492	0.396328943473	0.448854466102	0.45840456112499994	0.421159190534	0.429754276055	0.472729703661	0.412564105013	0.500424979229	0.526210235792	0.516660140768	0.5348053213130001	0.584465815435	0.585420824937	0.612161091003	0.6723266896510001	0.635081319059	0.679966765669	0.758277544862	0.83085826704	0.898663941706	0.958829540354	1.00658001547	1.0982609277	1.16606660236	1.25965753359	1.24533239106	1.2233671725	1.13455128879	0.9693346448799999	0.6809217751719999	0.520480178778	0.425934238046	0.331388297314	0.218697176037	0.18622685295699998	0.136566358835	0.07067070317350001	0.0477504751172	0.030560304075000003	0.0343803420844	0.0181451805445	0.0076400760187600005	0.010505104525799999
1CDX1_283	0.5683130647460001	0.616210340376	0.59684761193	0.589034581154	0.597527005911	0.630477613968	0.592091854066	0.598885793872	0.6012636728040001	0.6005842788229999	0.627760038046	0.610095794551	0.6396494327059999	0.6158706433860001	0.629118826007	0.645084584551	0.660710646104	0.628779129017	0.661390040084	0.649840342415	0.654256403288	0.678714586589	0.6800733745499999	0.646103675521	0.645084584551	0.686187920375	0.669203070861	0.6827909504719999	0.661050343094	0.6233439771720001	0.642706705619	0.633534886881	0.622664583192	0.649160948434	0.580202459406	0.5608397309600001	0.546572457368	0.537740335621	0.518037910184	0.518037910184	0.479991847272	0.46640396766099995	0.455873360962	0.432434268632	0.426319722807	0.388953053876	0.353624566886	0.34547183912	0.319654867858	0.275494259121	0.26564304640299996	0.255791833684	0.252394863782	0.234730620287	0.224200013588	0.21468849786	0.210272436986	0.211970921938	0.21638698281100002	0.19124940553	0.196684557375	0.206535770093	0.19464637543299998	0.195665466404	0.21061213397599998	0.212310618928	0.217066376792	0.202119709219	0.216726679802	0.208913649025	0.216047285821	0.229974862423	0.281608804946	0.27821183504299996	0.267001834364	0.297574563489	0.34818941504199996	0.365174264556	0.339017596304	0.335960323392	0.37842244717699997	0.374006386303	0.347510021061	0.279570623004	0.264284258441	0.292818805625	0.232352741355	0.22759698349100002	0.25171546980099996	0.228276377471	0.17868061689	0.176982131938	0.152184251648	0.157619403492	0.11787485562899999	0.0669203070861	0.11991303757	0.0692981860181
1CDX1_284	0.519929053785	0.533968542186	0.526012832092	0.539584337547	0.49091411109	0.472662776168	0.519929053785	0.508697463064	0.48483033278300003	0.482022435102	0.505421582438	0.482958400996	0.498401838237	0.472662776168	0.461899168394	0.46985487848800006	0.49512595761000006	0.481086469209	0.479682520369	0.472194793222	0.496061923504	0.47593865679499997	0.508697463064	0.508229480118	0.491382094036	0.508697463064	0.48763823046300003	0.491382094036	0.512441326638	0.53771240576	0.524608883252	0.519461070839	0.515249224318	0.47640663974200004	0.482022435102	0.481086469209	0.48436234983599996	0.47640663974200004	0.438968004006	0.43101229391199997	0.43194825980499996	0.428204396232	0.397785504696	0.400593402376	0.41650482256399995	0.370174510841	0.36877056200099995	0.37345039146799996	0.33975561930500003	0.333203858051	0.327120079744	0.291553375795	0.312612608397	0.283129682754	0.28172573391399997	0.27049414319299997	0.301849000622	0.27517397266	0.277981870341	0.309804710716	0.27377002382	0.26721826256700004	0.241479200498	0.270026160247	0.285937580435	0.29342530758200003	0.272834057927	0.27377002382	0.28640556338100004	0.30606084714299997	0.322908233224	0.318228403757	0.35519905654600004	0.36268678369400004	0.35613502244	0.414164907831	0.45160354356700005	0.46891891259499996	0.462835134288	0.5002737700240001	0.514781241372	0.491382094036	0.600422120618	0.644412517608	0.651432261808	0.745964817042	0.6884029145980001	0.463771100181	0.316824454917	0.242415166391	0.179237468587	0.141330849904	0.114187838995	0.0842369304063	0.0482022435102	0.0252710791219	0.0191873008148	0.007019744200520001
1CDX1_285	0.559705056448	0.548561895484	0.5415576228769999	0.520226429031	0.507491387928	0.517042668755	0.523091813279	0.494756346826	0.486160194082	0.475335409145	0.514495660535	0.511311900259	0.48838882627499997	0.50335249957	0.51767942081	0.491254210523	0.523410189306	0.520544805058	0.499850363267	0.498576859157	0.512903780397	0.507173011901	0.488070450247	0.5068546358730001	0.51767942081	0.512267028342	0.524683693417	0.538373862602	0.538373862602	0.531369589995	0.51767942081	0.525638821499	0.522773437251	0.523410189306	0.519908053003	0.494756346826	0.505899507791	0.481702929696	0.456232847492	0.494119594771	0.44668156666500003	0.461963615988	0.444452934472	0.453367463243	0.442224302279	0.420893108433	0.42184823651500003	0.3951046502	0.403700802944	0.37791234471199997	0.36931619196800003	0.35562602278300004	0.335249957019	0.352760638535	0.326335428248	0.3142371392	0.319012779614	0.30309397823600004	0.296408081657	0.29226919329900003	0.283991416582	0.28462816863699997	0.289085433023	0.274758511783	0.276987143976	0.30086534604299997	0.29927346590500004	0.30946149878699997	0.334931580992	0.359446535114	0.33843371729500005	0.307232866594	0.348303374149	0.37982260087700004	0.376957216629	0.37281832827100003	0.42057473240500004	0.428534133094	0.476290537228	0.518316172865	0.519908053003	0.50335249957	0.521181557113	0.537100358491	0.553655911924	0.544423007125	0.66381401746	0.6577648729360001	0.672728546231	0.8058097257510001	0.77206186683	0.5663909530269999	0.37791234471199997	0.219361082988	0.138811948016	0.146452972677	0.100606824709	0.0837328952479
1CDX1_286	0.420881269791	0.435440055853	0.40433719471999996	0.401028379706	0.45396941993199996	0.42915330732600004	0.422204795796	0.420219506788	0.41889598078199997	0.437756226363	0.446028263898	0.435440055853	0.42915330732600004	0.44040327837399995	0.449006197411	0.422204795796	0.433123885343	0.44338121188699997	0.436432700357	0.45661647194300004	0.430476833332	0.45165324942199997	0.432793003842	0.463895864974	0.455623827439	0.44404297488899996	0.47249878401	0.457278234946	0.44205768588100003	0.45661647194300004	0.46290322047	0.461248812963	0.43510917435099994	0.43146947783600004	0.43444741134900006	0.44801355290600003	0.40632248372900004	0.41823421778000003	0.40235190571199997	0.410954824749	0.39110193466399995	0.38282989712899995	0.36827111106700006	0.36198436254	0.35768290302199995	0.350734391492	0.371579926081	0.331543264411	0.33783001293700005	0.326910923391	0.308381559312	0.31268301883	0.289190432231	0.310366848321	0.286543380219	0.28224192070099996	0.292168365743	0.262719912118	0.24981553356300001	0.256433163591	0.263381675121	0.28621249871800003	0.235918510504	0.223014131949	0.241874377529	0.252462585574	0.227646472969	0.265366964129	0.284558091211	0.274631646169	0.307058033307	0.316653596847	0.355035851011	0.326249160388	0.364631414552	0.380182845118	0.356359377016	0.359006429028	0.37621226710100003	0.37687403010399995	0.410954824749	0.420881269791	0.42121215129199996	0.388454882653	0.45463118293399996	0.40996218024400005	0.449998841915	0.396065157185	0.415256284267	0.447682671405	0.527094231743	0.48507228106399997	0.40632248372900004	0.37058728157700005	0.337499131436	0.333197671918	0.304410981295	0.29613894376
1CDX1_287	0.484475975814	0.5027737809089999	0.491545582328	0.501526203289	0.47657465088600004	0.48613941264	0.496120033601	0.47948566533299997	0.47324777723300004	0.462435437858	0.47865394692	0.4774063693	0.474079495646	0.5115068242499999	0.49404073756800004	0.49404073756800004	0.5011103440820001	0.513586120283	0.524398459657	0.516081275523	0.534379080618	0.536042517445	0.5322997845849999	0.51774471235	0.498199329635	0.538953531892	0.545191419993	0.575549142082	0.567647817155	0.54810243444	0.542280405546	0.566816098742	0.51899228997	0.528972910931	0.540201109512	0.505684795356	0.5456072792000001	0.505684795356	0.52023986759	0.540201109512	0.474495354853	0.48905042708700003	0.469920903579	0.434988730215	0.45702926817100004	0.41835436194700004	0.42168123560099996	0.44704864721	0.429166701322	0.37552086365599996	0.38259047017	0.35472790332099996	0.323538462818	0.327281195678	0.30690409455	0.293180740728	0.30440893930999996	0.326449477265	0.30565651693	0.297755192002	0.306072376136	0.312726123444	0.286942852628	0.28403183818100003	0.308983390583	0.296923473589	0.292764881522	0.271971921186	0.297755192002	0.313973701064	0.367203679522	0.340588690293	0.386333203031	0.406710304159	0.45079138006999997	0.47324777723300004	0.48239667978	0.503189640115	0.612144752273	0.677018788519	0.625868106094	0.641254896742	0.732743922218	0.7651809403409999	0.826728102933	0.8599968394700002	0.830054976587	0.652067236117	0.325201899645	0.264902314672	0.16052165378900002	0.179235318091	0.11269784501800001	0.0677850506932	0.0590520073524	0.045328653531099994	0.014970931441500001	0.011644057787799998
1CDX1_293	0.637338966036	0.630542077966	0.641521666388	0.632633428141	0.5871465618199999	0.615902626736	0.631587753053	0.648318554459	0.6211310021750001	0.6185168144550001	0.622176677263	0.648318554459	0.6890998828839999	0.67916596955	0.6849171825329999	0.68178015727	0.706353521834	0.7445206625399999	0.7288355362219999	0.773276727455	0.741383637276	0.725698510959	0.7100133846410001	0.730404048854	0.712627572361	0.68857704534	0.674983269199	0.683348669901	0.606491550945	0.602831688138	0.617993976911	0.548979421114	0.54845658357	0.519177681111	0.507152417601	0.42977246110100004	0.436046511628	0.393173833027	0.387422620044	0.32049941442200003	0.33357035302	0.32049941442200003	0.265601472311	0.24677932072900002	0.236845407395	0.20076961686500003	0.216454743182	0.18299314037099998	0.17881044002000002	0.145348837209	0.16364815124600002	0.16051112598300002	0.14639451229699998	0.13541492387499998	0.127572360716	0.12077547264499999	0.120252635101	0.119729797557	0.109273046679	0.107181696503	0.117638447382	0.132800736155	0.14168897440199998	0.12129831018899999	0.124958172996	0.11920696001299999	0.127049523172	0.127049523172	0.12286682282099999	0.14796302492900001	0.154759913	0.15266856282400001	0.167830851598	0.15162288773600002	0.162079638615	0.21018069265500003	0.201815291952	0.201292454409	0.20024677932100002	0.189267190898	0.21436339300700002	0.188221515811	0.205997992304	0.18769867826699999	0.180378952652	0.212272042831	0.21697758072599999	0.233185544588	0.24259662037799998	0.189267190898	0.149008700017	0.167308014054	0.153714237912	0.105090346328	0.0946335954492	0.062217667726300004	0.0904508950979	0.044964028777
1CDX1_294	0.59511657975	0.5740833534390001	0.555833936492	0.5583084337049999	0.560473618767	0.5446986990330001	0.542533513972	0.52521203348	0.517169917537	0.547791820549	0.538512456	0.5366565830910001	0.5255213456319999	0.543461450427	0.532326212968	0.545317323336	0.545008011185	0.564494676738	0.564185364586	0.585218590898	0.557689809402	0.554287375734	0.589239648869	0.600065574176	0.585837215201	0.584909278746	0.583362717988	0.579341660016	0.611510123787	0.594188643295	0.554287375734	0.592642082537	0.621408112639	0.605323880754	0.54593594764	0.575939226348	0.585218590898	0.548101132701	0.556143248644	0.545008011185	0.540677641062	0.513458171718	0.49675531552900004	0.507581240837	0.484382829464	0.482526956554	0.446956059116	0.41231309813199996	0.415096907497	0.37643288854199997	0.37643288854199997	0.36839077259999997	0.355090350079	0.31828220403499996	0.31921014049	0.30219797215	0.30560040581799996	0.301579347846	0.290753422539	0.259822207375	0.264771201801	0.315189082518	0.327870880735	0.313333209608	0.30993077594	0.290444110387	0.262915328892	0.286113740264	0.302816596453	0.33251056301	0.331891938707	0.320447389096	0.37241183057099997	0.387877438153	0.4194272776199999	0.407054791555	0.43334632444399995	0.447883995571	0.5109836745049999	0.5208816633569999	0.545626635488	0.579032347865	0.501704309956	0.52521203348	0.5276865306930001	0.522737536267	0.6764656756309999	0.6947150925769999	0.5743926655899999	0.521809599812	0.327870880735	0.220848876269	0.188371100347	0.122487612048	0.111352374589	0.0618624303274	0.0371174581965	0.0361895217416
1CDX1_295	0.5030340633079999	0.509989733431	0.506929238577	0.504425197332	0.498304207624	0.49190499111100006	0.49468725916	0.491626764306	0.516388949944	0.507207465382	0.514719589115	0.5077639189909999	0.5091550530160001	0.525013980897	0.5308567438	0.5378124139239999	0.529187382971	0.546159218071	0.543655176827	0.561183465537	0.556731836659	0.56869558927	0.561739919147	0.603473939886	0.599578764617	0.58789323881	0.5842762903459999	0.5909537336649999	0.592901321299	0.606256207936	0.605977981131	0.6040303934960001	0.589840826445	0.5867803315910001	0.599022311007	0.5839980635409999	0.6090384759849999	0.583719836737	0.570643176905	0.5556189294389999	0.5514455273650001	0.537255960314	0.528352702556	0.530300290191	0.518892991189	0.536143053094	0.516945403554	0.48856626945200005	0.460465362154	0.458517774519	0.44933628995700003	0.440711259004	0.44989274356700004	0.421791836269	0.39925546507	0.39869901146	0.402037733119	0.37226746499200003	0.37616264026100005	0.36225130001500006	0.32357777413000005	0.33136812466800003	0.334150392717	0.31968259886100003	0.340271382426	0.351122227818	0.378110227896	0.40092482590000006	0.41094099087700003	0.40148127950900003	0.45128387759099997	0.48467109418300003	0.477715424059	0.510267960236	0.556731836659	0.611542517229	0.64771200187	0.66468383697	0.644095053406	0.6791516308259999	0.737022806251	0.72116387837	0.728954228908	0.733127630982	0.7100348061730001	0.775974558941	0.730345362933	0.70196622883	0.605421527521	0.515832496334	0.38172717636	0.20950478410999998	0.15358119632	0.09932696935890001	0.0681655672071	0.0656615259627	0.0403428867144	0.0127984330266
