1CDX1_124	-0.928315005401316
1CDX1_125	-0.9039030066193681
1CDX1_126	-0.9139607454985585
1CDX1_127	-0.9155937372970622
1CDX1_128	-0.936465685847364
1CDX1_132	-0.9050847287503274
1CDX1_134	-0.8604765605841516
1CDX1_136	-0.9138319477154717
1CDX1_138	-0.9188422279441021
1CDX1_141	-0.9124021986092069
1CDX1_142	-0.9669145463905682
1CDX1_143	-0.9338719211336954
1CDX1_144	-0.9289055243624648
1CDX1_145	-0.8906198771228543
1CDX1_146	-0.9193047318317766
1CDX1_147	-0.8248369882062774
1CDX1_151	-0.9054225208483054
1CDX1_152	-0.9078159135490601
1CDX1_153	-0.9616113739981387
1CDX1_154	-0.19745496907507712
1CDX1_155	-0.9187184114393152
1CDX1_156	-0.9310231229998449
1CDX1_157	-0.9032715119877139
1CDX1_161	-0.910707785317178
1CDX1_162	-0.918649806627972
1CDX1_164	-0.9157930226642766
1CDX1_165	-0.9152411529020921
1CDX1_166	-0.9993154029552923
1CDX1_167	-0.9163229432362014
1CDX1_171	-0.9178471309702868
1CDX1_172	-0.9309821980487973
1CDX1_174	-0.9085773640543426
1CDX1_175	-0.9028313195083596
1CDX1_176	-0.9610600073681677
1CDX1_177	-0.9058809906815385
1CDX1_182	-0.8912579063177736
1CDX1_183	-0.8459782393181878
1CDX1_185	-0.9120835153904111
1CDX1_186	-0.9283773005277628
1CDX1_187	-0.9099135469971478
1CDX1_191	-0.916232053642326
1CDX1_192	-0.9038765076357141
1CDX1_193	-0.9443275446344502
1CDX1_194	-0.43585795464554294
1CDX1_195	-0.9133839824301736
1CDX1_196	-0.912191110211419
1CDX1_197	-0.923343453430203
1CDX1_201	-0.9143500998048999
1CDX1_202	-0.8858605406294499
1CDX1_203	-0.9133680719501825
1CDX1_204	-0.9301436714389777
1CDX1_205	-0.9081515505102284
1CDX1_207	-0.9115603463386192
1CDX1_211	-0.8937437980407686
1CDX1_213	-0.7120277576469645
1CDX1_214	-0.9289569048589218
1CDX1_215	-0.9261547579420725
1CDX1_216	-0.9562194863586958
1CDX1_221	-0.9459736238504396
1CDX1_222	-0.9103430738432351
1CDX1_223	-0.9151207119478904
1CDX1_224	-0.9042013928616078
1CDX1_226	-0.9155648967709358
1CDX1_232	-0.9224211711312704
1CDX1_233	-0.9241203559574406
1CDX1_234	-0.9129867850590678
1CDX1_235	-0.9068674882166116
1CDX1_236	-0.9091175226976078
1CDX1_242	-0.9239084084108146
1CDX1_244	-0.9151968680263064
1CDX1_245	-0.9160496106643932
1CDX1_252	-0.9499610442343596
1CDX1_253	-0.9116258668970785
1CDX1_254	-0.9252829747795007
1CDX1_255	-0.9535039115685414
1CDX1_257	-0.9301239237877097
1CDX1_258	-0.9000225033099989
1CDX1_262	-0.9093468101505555
1CDX1_263	-0.9208714084399731
1CDX1_264	-0.911207524838519
1CDX1_265	-0.9083395738746447
1CDX1_266	-0.9139243647346402
1CDX1_267	-0.3459847661558797
1CDX1_272	-0.8968812894434285
1CDX1_273	-0.9104708301973419
1CDX1_274	-0.9182517587861164
1CDX1_275	-0.9128797204157062
1CDX1_276	-0.9074284732988112
1CDX1_277	-0.9145004327997083
1CDX1_281	-0.954176281231038
1CDX1_283	-0.880171159589842
1CDX1_284	-0.9181249972437883
1CDX1_285	-0.9109651911031751
1CDX1_286	-0.9134327458593973
1CDX1_287	-0.9164591823885359
1CDX1_293	-0.5911673457623267
1CDX1_294	-0.9019573520683621
1CDX1_295	-0.9182724192268924
1CDX1_296	-0.9180646299523143
1CDX1_297	-0.9060892693344992
1CDX1_303	-0.9079515949794095
1CDX1_304	-0.9289604526133338
1CDX1_305	-0.9218135815088142
1CDX1_306	-0.9088869783329256
1CDX1_307	-0.8996066783467207
1CDX1_312	-0.9120107440782136
1CDX1_313	-0.9066127172007696
1CDX1_314	-0.8982109868872268
1CDX1_315	-0.9159657470201981
1CDX1_317	-0.9362117666937739
1CDX1_322	-0.952670380657469
1CDX1_323	-0.9123360504029574
1CDX1_324	-0.9095006911988525
1CDX1_325	-0.9038068531496646
1CDX1_326	-0.8837289187494751
1CDX1_327	-0.9246427734505948
1CDX1_333	-0.8884878589829764
1CDX1_334	-0.939498167806121
1CDX1_335	-0.9157124178226896
1CDX1_337	-0.9421139101895868
1CDX1_342	-0.9202780172447032
1CDX1_343	-0.9676579093357068
1CDX1_344	-0.9127023851258983
1CDX1_345	-0.9310148305041542
1CDX1_346	-0.914143984405413
1CDX1_347	-0.9108162059985191
1CDX1_352	-0.9114193888150881
1CDX1_353	-0.9521795545372111
1CDX1_354	-0.9046592867071052
1CDX1_355	-0.8940537959817669
1CDX1_357	-0.9148553481654452
1CDX1_362	-0.9469225056859385
1CDX1_363	-0.9048423035717378
1CDX1_364	-0.9139084835176815
1CDX1_365	-0.9311210796831062
1CDX1_366	-0.9315529766811523
1CDX1_371	-0.9273681587618481
1CDX1_372	-0.906362809230697
1CDX1_373	-0.9078693248266508
1CDX1_374	-0.9044748437432533
1CDX1_375	-0.8889688920557605
1CDX1_381	-0.9252683731424637
1CDX1_383	-0.9087659797510101
1CDX1_384	-0.9147712615541361
1CDX1_385	-0.9046040461690094
1CDX1_386	-0.8978387537146139
1CDX1_387	-0.951796188798647
1CDX1_388	-0.916339664367696
1CDX1_391	-0.9130449701341669
1CDX1_392	-0.917735144135429
1CDX1_393	-0.9099156249030294
1CDX1_394	-0.9089665057769475
1CDX1_395	-0.9051029358055382
1CDX1_396	-0.9118465064764101
1CDX1_397	-0.9198888935195197
1CDX1_398	-0.9052110253041254
1CDX1_402	-0.9100009500009776
1CDX1_403	-0.8844906096310133
1CDX1_404	-0.9228258077446402
1CDX1_405	-0.9379454150880153
1CDX1_406	-0.9681914707194947
1CDX1_407	-0.8940419067414835
1CDX1_411	-0.9437406499450337
1CDX1_412	-0.7841490955629827
1CDX1_413	-0.9060549276538722
1CDX1_414	-0.9231929786247144
1CDX1_415	-0.9083798072601963
1CDX1_416	-0.8182537759198693
1CDX1_417	-0.9098015886882848
1CDX1_421	-0.9278126569943729
1CDX1_422	-0.9101779965975849
1CDX1_423	-0.8888579126027693
1CDX1_424	-0.9114694586827212
1CDX1_425	-0.8897658663424403
1CDX1_426	-0.9237263728747093
1CDX1_427	-0.92981429377403
1CDX1_432	-0.9239270215017272
1CDX1_433	-0.9152012893639521
1CDX1_434	-1.0
1CDX1_435	-0.9072286736160744
1CDX1_436	-0.8882057298138233
1CDX1_437	-0.9087877829978426
1CDX1_442	-0.9152335319042288
1CDX1_443	-0.9000843095770161
1CDX1_444	-0.9155462311897541
1CDX1_445	-0.9171007163773697
1CDX1_447	-0.9324793794029131
1CDX1_452	-0.9197847488184082
1CDX1_453	-0.9162158454663968
1CDX1_454	-0.910103125782902
1CDX1_455	-0.9135453243812051
1CDX1_456	-0.9105246220765278
1CDX1_457	-0.9072930683755059
1CDX1_464	-0.906938239702877
1CDX1_466	-0.8959558673876831
1CDX1_468	-0.95174419193623
1CDX1_472	-0.9118421786694275
1CDX1_474	-0.9096959246648637
1CDX1_475	-0.897685321633436
1CDX1_476	-0.9040285481125
1CDX1_477	-0.9364233049095431
1CDX1_482	-0.903466611917823
1CDX1_483	-0.899107967458769
1CDX1_484	-0.9286324779334898
1CDX1_487	-0.9349540249886533
1CDX2_11	-0.648659728374326
1CDX2_12	-0.8757537270563595
1CDX2_13	-0.6766236829529718
1CDX2_14	-0.8848074375760163
1CDX2_15	-0.685645432580567
1CDX2_16	-0.6707891975317017
1CDX2_17	-0.6551151716096347
1CDX2_21	-0.7049514456815745
1CDX2_22	-0.8875944094804592
1CDX2_23	-0.6814294613248936
1CDX2_24	-0.6162016233997492
1CDX2_25	-0.6582447698937836
1CDX2_26	-0.8368597402977828
1CDX2_27	-0.66265569972302
1CDX2_31	-0.690055207895578
1CDX2_33	-0.7914975021769962
1CDX2_34	-0.8646344510807666
1CDX2_35	-0.6327467217879769
1CDX2_36	-0.8836276602680985
1CDX2_37	-0.6735530131279123
1CDX2_41	-0.685406790175607
1CDX2_42	-0.9037151227524496
1CDX2_43	-0.6885953407209492
1CDX2_44	-0.671970124203922
1CDX2_45	-0.8918073696081565
1CDX2_46	-0.8135546866057315
1CDX2_47	-0.24923336681898486
1CDX2_48	-0.6967162820780433
1CDX2_51	-0.7349576149382974
1CDX2_52	-0.6813418170854899
1CDX2_53	-0.6779413792785878
1CDX2_54	-0.7140757062124555
1CDX2_55	-0.6936144996747565
1CDX2_56	-0.7607088005757741
1CDX2_57	-0.8773327790289647
1CDX2_58	-0.6897534506772582
1CDX2_62	-0.7977109779491306
1CDX2_63	-0.7749275043984821
1CDX2_64	-0.7155834117385177
1CDX2_65	-0.7036827140160915
1CDX2_67	-0.6785439346391358
1CDX2_72	-0.6768643385373474
1CDX2_73	-0.7838837186769744
1CDX2_74	-0.7185840643128263
1CDX2_75	-0.7921482683429943
1CDX2_76	-0.743987253779952
1CDX2_77	-0.7853353972471558
1CDX2_82	-0.8473782655225929
1CDX2_83	-0.7987809017040983
1CDX2_84	-0.6993807807020749
1CDX2_85	-0.6725399626700671
1CDX2_86	-0.8594984683744461
1CDX2_87	-0.7777851079651078
1CDX2_91	-0.6974389820927464
1CDX2_92	-0.7200838568457746
1CDX2_93	-0.6735763364985369
1CDX2_94	-0.6578852644341476
1CDX2_95	-0.6790908186865404
1CDX2_96	-0.8965044112550645
1CDX2_97	-0.6721630562229537
1CDX2_101	-0.9544835997999972
1CDX2_102	-0.7359945975796636
1CDX2_103	-0.9592148267372947
1CDX2_104	-0.67681681387832
1CDX2_105	-0.6831147257204165
1CDX2_106	-0.6774490879300837
1CDX2_107	-0.6743351147639598
1CDX2_108	-0.6803337303791404
1CDX2_112	-0.6893456547246887
1CDX2_113	-0.6971679508019488
1CDX2_114	-0.7750462840150206
1CDX2_115	-0.6373995799818302
1CDX2_116	-0.6411256309389521
1CDX2_117	-0.7944394952307071
1CDX2_121	-0.6879001050758836
1CDX2_122	-0.8567319799241702
1CDX2_123	-0.6127042262426288
1CDX2_124	-0.7247603851971841
1CDX2_125	-0.7050919715421288
1CDX2_126	-0.6891028379302406
1CDX2_131	-0.6524459336614469
1CDX2_132	-0.6932072898613134
1CDX2_133	-0.6748439495981526
1CDX2_134	-0.6988046366286611
1CDX2_135	-0.8656026658551729
1CDX2_136	-0.6920235237988986
1CDX2_137	-0.6612741750527589
1CDX2_141	-0.7111650832342674
1CDX2_142	-0.6836140320327808
1CDX2_144	-0.7853477760966961
1CDX2_145	-0.6953178971895425
1CDX2_146	-0.6826707594645753
1CDX2_147	-0.6524883189996245
1CDX2_151	-0.7012972756016319
1CDX2_154	-0.7172882932453744
1CDX2_155	-0.5842615909942975
1CDX2_156	-0.6586215257100402
1CDX2_157	-0.8137204865231144
1CDX2_162	-0.6916593266248655
1CDX2_163	-0.6751540960906222
1CDX2_164	-0.7071626665864841
1CDX2_165	-0.6891879724583688
1CDX2_166	-0.9089229390272374
1CDX2_167	-0.6724351855809706
1CDX2_171	-0.7292526217442392
1CDX2_172	-0.7369464257870036
1CDX2_173	-0.6635903819536852
1CDX2_174	-0.7083778067242237
1CDX2_175	-0.686894500999722
1CDX2_176	-0.5219563998715467
1CDX2_177	-0.759797570539512
1CDX2_181	-0.6713622838187827
1CDX2_182	-0.8808353355619196
1CDX2_183	-0.6844739145019799
1CDX2_184	-0.7054374412371823
1CDX2_185	-0.6910748099343926
1CDX2_186	-0.7613804572080091
1CDX2_187	-0.6701755523987379
1CDX2_191	-0.6795368499086183
1CDX2_192	-0.689126794718511
1CDX2_193	-0.7089640978557291
1CDX2_194	-0.7891499291695597
1CDX2_195	-0.6416294395549803
1CDX2_196	-0.7209657945179808
1CDX2_197	-0.777444997797022
1CDX2_202	-0.8946146354348287
1CDX2_203	-0.7699404425047595
1CDX2_204	-0.6209822735556509
1CDX2_205	-0.6898714348516501
1CDX2_206	-0.7168147342373471
1CDX2_207	-0.5636641756532831
1CDX2_211	-0.675789682620981
1CDX2_212	-0.7901305411268223
1CDX2_213	-0.7992464489433552
1CDX2_214	-0.651122421298903
1CDX2_215	-0.6642673693498222
1CDX2_216	-0.650308400358358
1CDX2_217	-0.6555092393359043
1CDX2_221	-0.7083540713811431
1CDX2_222	-0.7564144579640115
1CDX2_224	-0.6929940905845864
1CDX2_225	-0.880354302821676
1CDX2_227	-0.6742880788631654
1CDX2_232	-0.6987855478242816
1CDX2_233	-0.6238172855200743
1CDX2_234	-0.8585336679109719
1CDX2_235	-0.6775053380781544
1CDX2_236	-0.6574231973488289
1CDX2_237	-0.8601010918726435
1CDX2_241	-0.8726377909746486
1CDX2_242	-0.6572470756439484
1CDX2_243	-0.7042573257741047
1CDX2_244	-0.6938053062925388
1CDX2_245	-0.704736962474606
1CDX2_254	-0.772357510649367
1CDX2_255	-0.825177800920079
1CDX2_256	-0.7358461665891682
1CDX2_257	-0.772272794617312
1CDX2_262	-0.6156130517950105
1CDX2_263	-0.6998790382175042
1CDX2_264	-0.87537536601619
1CDX2_265	-0.5711089850539696
1CDX2_266	-0.4461319282189468
1CDX2_267	-0.8279994039265999
1CDX2_272	-0.6453134750069311
1CDX2_273	-0.6739166611832159
1CDX2_274	-0.8538062513466894
1CDX2_275	-0.7430130051589824
1CDX2_276	-0.6793478664673576
1CDX2_277	-0.6016700918051245
1CDX2_282	-0.615550528439735
1CDX2_283	-0.6701995726141063
1CDX2_284	-0.663417154893265
1CDX2_285	-0.8744317590190245
1CDX2_286	-0.442766751755032
1CDX2_287	-0.691315136072437
1CDX2_293	-0.6513831944216708
1CDX2_294	-0.4491987272188028
1CDX2_295	-0.5220230758067644
1CDX2_296	-0.6794833388553134
1CDX2_297	-0.7732233235472624
1CDX2_301	-0.7066246646282246
1CDX2_302	-0.7765945421589024
1CDX2_303	-0.7982071732323188
1CDX2_304	-0.6722566788045008
1CDX2_305	-0.6902829319072376
1CDX2_306	-0.7675271023922814
1CDX2_307	-0.6724266547185673
1CDX2_312	-0.7657550501841148
1CDX2_313	-0.759925527998219
1CDX2_314	-0.8121369604640072
1CDX2_315	-0.7908892304303367
1CDX2_316	-0.7342594362080975
1CDX2_317	-0.6801893600780835
1CDX2_322	-0.6924997167069199
1CDX2_323	-0.7903288498188444
1CDX2_324	-0.5460875477129215
1CDX2_325	-0.7137467185244079
1CDX2_326	-0.6272687213868919
1CDX2_327	-0.649602604938037
1CDX2_331	-0.8138915048232396
1CDX2_332	-0.60701698337413
1CDX2_333	-0.7766845695721052
1CDX2_334	-0.6776041736183614
1CDX2_335	-0.6528192886187628
1CDX2_336	-0.7528992633280583
1CDX2_337	-0.7553767249629904
1CDX2_342	-0.661856302043341
1CDX2_343	-0.7356440171565235
1CDX2_344	-0.6751001146252574
1CDX2_345	-0.6945338942278177
1CDX2_346	-0.6747120396664316
1CDX2_348	-0.6752068900155501
1CDX2_352	-0.6591589315436437
1CDX2_353	-0.6927409770624358
1CDX2_354	-0.6717971932306875
1CDX2_355	-0.673277352175706
1CDX2_356	-0.6712390538550316
1CDX2_357	-0.7876012302793439
1CDX2_362	-0.8814543906938832
1CDX2_363	-0.7492603994818201
1CDX2_364	-0.6757029360683782
1CDX2_365	-0.6911841769333507
1CDX2_366	-0.8243043566104715
1CDX2_367	-0.68844448852508
1CDX2_372	-0.6924466426822163
1CDX2_374	-0.8027654647416989
1CDX2_375	-0.773698179447836
1CDX2_376	-0.6621875122893802
1CDX2_377	-0.7639667984772209
1CDX2_382	-0.6975157072970916
1CDX2_383	-0.6988097915036952
1CDX2_384	-0.8247268275673713
1CDX2_385	-0.7085617921892643
1CDX2_387	-0.6632359593428643
1CDX2_391	-0.897754275600929
1CDX2_392	-0.7231436458532471
1CDX2_393	-0.6852876206597366
1CDX2_394	-0.8990614540538616
1CDX2_395	-0.6920102508655435
1CDX2_396	-0.8964162073059344
1CDX2_401	-0.7155509625286253
1CDX2_402	-0.7622688975727084
1CDX2_403	-0.806039943264821
1CDX2_404	-0.3794664622831371
1CDX2_405	-0.7035320846640211
1CDX2_407	-0.6870639915379105
1CDX2_408	-0.3870294595302855
1CDX2_412	-0.7354454309659058
1CDX2_413	-0.7244857914686414
1CDX2_414	-0.6544546823907541
1CDX2_415	-0.5671544419010454
1CDX2_416	-0.5867341344960513
1CDX2_417	-0.6796841094518682
1CDX2_421	-0.6957441983771663
1CDX2_422	-0.7073271202321166
1CDX2_423	-0.6719772903503725
1CDX2_424	-0.6766644015947403
1CDX2_425	-0.7385487124976305
1CDX2_426	-0.633762013776004
1CDX2_427	-0.661510470670694
1CDX2_432	-0.7204460349477139
1CDX2_433	-0.6900511440980439
1CDX2_435	-0.684767761947431
1CDX2_436	-0.7124165235277329
1CDX2_437	-0.8982394781400402
1CDX2_441	-0.688251071308846
1CDX2_442	-0.9094123746252467
1CDX2_443	-0.6964588860981104
1CDX2_444	-0.6877318332722873
1CDX2_445	-0.6884844421051132
1CDX2_446	-0.6613270451353381
1CDX2_447	-0.7026878696646833
1CDX2_452	-0.6586254186982973
1CDX2_454	-0.6946908902015221
1CDX2_455	-0.5743695133482305
1CDX2_456	-0.6700856931977706
1CDX2_457	-0.681197995725636
1CDX2_461	-0.6460588884353261
1CDX2_463	-0.7089376071018103
1CDX2_464	-0.7003515003567313
1CDX2_465	-0.6762624021415587
1CDX2_466	-0.879513039402957
1CDX2_467	-0.6899820978972848
1CDX2_468	-0.6805827717278116
1CDX2_472	-0.8082200891511112
1CDX2_473	-0.6718091256709451
1CDX2_474	-0.6406796342358486
1CDX2_475	-0.6875841396007165
1CDX2_476	-0.6607839758248412
1CDX2_477	-0.8947522565016393
1CDX2_481	-0.6926378209241478
1CDX2_482	-0.5388458546544251
1CDX2_483	-0.6650686124603666
1CDX2_486	-0.851671592489934
1CDX2_487	-0.697803276807777
1CDX2_488	-0.7081965295795247
1CDX3_11	-0.4336028659408327
1CDX3_12	-0.36970238987136916
1CDX3_13	-0.17835724031278685
1CDX3_14	-0.31813485726188484
1CDX3_15	-0.421565888302739
1CDX3_16	-0.16866672647008762
1CDX3_17	-0.4017645942849642
1CDX3_21	-0.47091734639439836
1CDX3_22	-0.664963619608553
1CDX3_23	-0.4037751276228414
1CDX3_24	-0.8854054473811823
1CDX3_25	-0.4608888084199308
1CDX3_27	-0.4315542553293288
1CDX3_31	-0.4290095148644853
1CDX3_32	-0.4174821985425741
1CDX3_33	-0.43494760911403196
1CDX3_34	-0.38187217160696196
1CDX3_35	-0.38551261329731557
1CDX3_36	-0.3914453633436805
1CDX3_42	-0.4387938963039171
1CDX3_43	-0.43689715362237824
1CDX3_46	-0.3734135679820631
1CDX3_47	-0.3959475949044938
1CDX3_51	-0.43285163646878305
1CDX3_52	-0.36114559708349975
1CDX3_53	-0.4722650569920613
1CDX3_54	-0.25048331776471994
1CDX3_55	-0.38689459407516896
1CDX3_56	-0.4362142019285393
1CDX3_57	-0.27827033471264295
1CDX3_61	-0.2817190870223018
1CDX3_62	-0.35837566361362794
1CDX3_64	-0.6339842572417178
1CDX3_65	-0.3704475690847731
1CDX3_66	-0.026408276871895616
1CDX3_67	-0.37018692946386633
1CDX3_68	-0.3818430598203265
1CDX3_72	-0.42265003939857443
1CDX3_73	-0.3961681440312495
1CDX3_74	-0.3912061538695629
1CDX3_75	-0.3767709595860355
1CDX3_76	-0.40524043500236756
1CDX3_81	-0.3997352245737092
1CDX3_82	-0.294397466712759
1CDX3_83	-0.33875412433651253
1CDX3_85	-0.9292254226387714
1CDX3_86	-0.5029899238995416
1CDX3_87	-0.49644060498776976
1CDX3_91	-0.3302614131409545
1CDX3_92	-0.3333384605994585
1CDX3_93	-0.3866934647584557
1CDX3_94	-0.4052782825252563
1CDX3_95	-0.4303644496344334
1CDX3_96	-0.4149296892793491
1CDX3_97	-0.419988928271976
1CDX3_102	-0.38485215584441257
1CDX3_103	-0.3473350454043268
1CDX3_104	-0.41268816589667784
1CDX3_105	-0.269855220095236
1CDX3_106	-0.4076424958660381
1CDX3_107	-0.40830446607501447
1CDX3_108	-0.6899685790953386
1CDX3_111	-0.25353108362475285
1CDX3_112	-0.40056534949477135
1CDX3_113	-0.42174993156165813
1CDX3_114	-0.4347601057853382
1CDX3_115	-0.4367358731413972
1CDX3_117	-0.36452509772203295
1CDX3_121	-0.44655376093317906
1CDX3_122	-0.4131833137195545
1CDX3_123	-0.8935584408408992
1CDX3_124	-0.15196698480667556
1CDX3_125	-0.392223595513613
1CDX3_126	-0.4041234825627255
1CDX3_127	-0.21200043412530684
1CDX3_128	-0.4414159187699755
1CDX3_131	-0.42806563725927427
1CDX3_132	-0.4320474790400357
1CDX3_133	-0.42329608653924317
1CDX3_134	-0.354064626919178
1CDX3_135	-0.4310528333697273
1CDX3_136	-0.4164711331809465
1CDX3_137	-0.4123376596573835
1CDX3_138	-0.4406025587602062
1CDX3_141	-0.16433204876706065
1CDX3_142	-0.41561738758379574
1CDX3_143	-0.40851015821548164
1CDX3_144	-0.2501955655861958
1CDX3_145	-0.4006978491280893
1CDX3_146	-0.25252110454886084
1CDX3_147	-0.4165828202461557
1CDX3_151	-0.39460383413402456
1CDX3_152	-0.43421509771080596
1CDX3_153	-0.43474958454938667
1CDX3_154	-0.4376233872004888
1CDX3_155	-0.3186877971973559
1CDX3_156	-0.3588360132393386
1CDX3_157	-0.42921840156828883
1CDX3_158	-0.2705990488919822
1CDX3_161	-0.38684892631227563
1CDX3_163	-0.4403830140651371
1CDX3_164	-0.3542188954301657
1CDX3_165	-0.4502858701581362
1CDX3_166	-0.18878739564053412
1CDX3_168	-0.3580740866691012
1CDX3_171	-0.43516339887152466
1CDX3_172	-0.5710588282622033
1CDX3_173	-0.39207846593455936
1CDX3_174	-0.4482005516914162
1CDX3_175	-0.4043393639732204
1CDX3_176	-0.33406575680382256
1CDX3_177	-0.36537044953679454
1CDX3_181	-0.44729269079200484
1CDX3_182	-0.4115143540459655
1CDX3_183	-0.41590171179314106
1CDX3_185	-0.4091506059433198
1CDX3_186	-0.41294222130938607
1CDX3_187	-0.31906874449637107
1CDX3_188	-0.38530470942616224
1CDX3_191	-0.9327138569635992
1CDX3_192	-0.9021317473372142
1CDX3_193	-0.4523932183931806
1CDX3_194	-0.40129763779703237
1CDX3_195	-0.43378480469887887
1CDX3_196	-0.2589014343037542
1CDX3_197	-0.4618724934364019
1CDX3_201	-0.43376224793482093
1CDX3_202	-0.4317311241949976
1CDX3_203	-0.39333172680796485
1CDX3_204	-0.40775941736065036
1CDX3_205	-0.3722830882273215
1CDX3_207	-0.4314986754552527
1CDX3_211	-0.37314091707800834
1CDX3_212	-0.36084268736723696
1CDX3_213	-0.25008350323023043
1CDX3_214	-0.24140133481980788
1CDX3_215	-0.39309578725050576
1CDX3_216	-0.4181456167361248
1CDX3_217	-0.39407362773678434
1CDX3_218	-0.4343041473859852
1CDX3_221	-0.42927031456023734
1CDX3_222	-0.4421339942935081
1CDX3_223	-0.9296424272562245
1CDX3_224	-0.2427211179499444
1CDX3_226	-0.4092404632102828
1CDX3_227	-0.15214129923048134
1CDX3_232	-0.440978276453919
1CDX3_233	-0.43066516829373724
1CDX3_234	-0.3769644242356472
1CDX3_235	-0.5086719328006102
1CDX3_236	-0.40840426103116934
1CDX3_237	-0.664019546837006
1CDX3_242	-0.43212770820013185
1CDX3_243	-0.9010453839135747
1CDX3_244	-0.37265584271930635
1CDX3_245	-0.3849589134703257
1CDX3_246	-0.26363455005250747
1CDX3_248	-0.40260639221023814
1CDX3_251	-0.4297389375800753
1CDX3_252	-0.21346962078200019
1CDX3_253	-0.3824363112682669
1CDX3_254	-0.3639941737779049
1CDX3_255	-0.4328152688026398
1CDX3_256	-0.4035265815830306
1CDX3_257	-0.3673224670316221
1CDX3_262	-0.44495771015416147
1CDX3_263	-0.3223876531396257
1CDX3_264	-0.3973416121217652
1CDX3_265	-0.3126290286182443
1CDX3_266	-0.39944887448798977
1CDX3_267	-0.41177455645837135
1CDX3_271	-0.1848214930310632
1CDX3_272	-0.41150222006811743
1CDX3_273	-0.6466895270523201
1CDX3_274	-0.20453329216172075
1CDX3_275	-0.41139497814109954
1CDX3_276	-0.44682853362947844
1CDX3_277	-0.3838482182653282
1CDX3_282	-0.3893945651428661
1CDX3_283	-0.2844216118558402
1CDX3_284	-0.16740689936284067
1CDX3_285	-0.39709688790783637
1CDX3_287	-0.4009689486697065
1CDX3_293	-0.2407985659131289
1CDX3_294	-0.8908094322543569
1CDX3_295	-0.4326805325994185
1CDX3_296	-0.41380726633701226
1CDX3_297	-0.4099504652548069
